transcript_id,RNA-POR-71,RNA-POR-73,RNA-POR-76,RNA-POR-79,RNA-POR-82
Peve_00000338,3260,182,8369,5612,5823
Peve_00000339,241,35,1258,130,584
Peve_00009810,0,0,0,0,0
Peve_00009811,0,0,0,138,120
Peve_00009812,0,0,53,0,0
Peve_00009813,9,0,0,3,0
Peve_00009814,1,0,0,1,21
Peve_00009815,504,187,1159,465,403
Peve_00009816,790,543,971,741,863
Peve_00009817,40,13,172,66,78
Peve_00009818,572,481,781,334,525
Peve_00009819,55,28,0,0,102
Peve_00041597,0,0,0,0,0
Peve_00041596,28,18,2,7,39
Peve_00041591,132,26,0,0,0
Peve_00041590,94,28,96,34,76
Peve_00041593,70,39,605,502,185
Peve_00041592,1654,215,3290,413,864
Peve_00002796,366,240,495,222,493
Peve_00002794,47,0,66,30,0
Peve_00001655,160,70,313,42,43
Peve_00002792,197,46,156,91,114
Peve_00002793,97,33,378,60,111
Peve_00002790,789,335,1720,381,895
Peve_00002791,4361,1034,4529,2172,3314
Peve_00028293,402,226,416,96,500
Peve_00002798,2072,497,1475,958,2930
Peve_00002799,1330,346,2285,739,2130
Peve_00028291,0,0,0,0,0
Peve_00028290,0,0,0,0,0
Peve_00043998,0,18,0,0,9
Peve_00039639,0,0,0,0,0
Peve_00039638,49,0,47,54,0
Peve_00043993,89,142,380,36,154
Peve_00039636,34,0,103,13,23
Peve_00043991,1073,1083,2886,725,3326
Peve_00039634,75,7,156,0,0
Peve_00043997,83,6,16,12,12
Peve_00043996,424,38,628,358,454
Peve_00039631,0,0,0,0,11
Peve_00043994,1265,259,131,785,3660
Peve_00018247,0,0,0,0,0
Peve_00018246,11,0,14,0,2
Peve_00041629,0,0,0,0,0
Peve_00018244,6345,669,2903,1545,4752
Peve_00018243,53,39,256,62,217
Peve_00018242,32,21,86,17,137
Peve_00041622,4,0,26,3,0
Peve_00041621,0,0,8,11,0
Peve_00041620,258,61,0,113,431
Peve_00041626,2,0,0,0,3
Peve_00018249,4,20,0,0,0
Peve_00041624,50,15,0,20,39
Peve_00008146,80,36,98,13,64
Peve_00008141,14,0,4,0,5
Peve_00008140,0,4,17,0,36
Peve_00008142,2,0,0,0,6
Peve_00008149,153,35,866,26,231
Peve_00008148,1960,291,4348,390,1799
Peve_00043661,0,0,0,0,0
Peve_00043660,54,41,23,42,148
Peve_00043663,2895,722,1665,1882,3805
Peve_00043662,6,0,0,0,0
Peve_00043665,554,275,1003,174,322
Peve_00043664,5,0,0,1,8
Peve_00043667,108,28,157,120,63
Peve_00043666,255,109,784,265,498
Peve_00043668,3762,2057,3050,2572,3767
Peve_00006473,0,0,55,0,5
Peve_00006472,0,0,0,0,0
Peve_00006471,292,227,491,252,443
Peve_00006470,46,0,88,3,22
Peve_00006477,4,0,0,0,3
Peve_00006476,0,0,15,0,14
Peve_00006474,0,0,2,0,3
Peve_00006479,0,0,0,0,0
Peve_00006478,4,0,0,7,12
Peve_00018103,0,0,149,80,30
Peve_00008493,28,0,63,0,9
Peve_00008492,78,67,381,0,60
Peve_00008491,5,0,0,0,22
Peve_00003442,0,0,0,0,0
Peve_00003445,64,11,160,53,48
Peve_00003444,293,495,808,178,371
Peve_00008495,0,2,0,0,11
Peve_00003446,0,0,0,0,0
Peve_00003449,0,0,0,0,0
Peve_00003448,0,0,0,26,4
Peve_00008499,4414,988,2046,1449,4511
Peve_00008498,4,0,0,0,10
Peve_00016942,381,124,1150,135,564
Peve_00016943,0,0,0,0,0
Peve_00016940,1444,576,1206,522,1936
Peve_00016941,1380,413,2248,906,2178
Peve_00006789,514,47,746,652,436
Peve_00006788,139,17,254,52,54
Peve_00009360,25,0,0,0,4
Peve_00028378,37,0,89,6,50
Peve_00028379,0,0,85,3,0
Peve_00001179,0,0,0,0,0
Peve_00001178,48,50,439,17,191
Peve_00006781,173,205,1555,147,71
Peve_00001176,0,0,0,27,14
Peve_00009368,154,0,0,0,342
Peve_00009369,56,23,247,27,33
Peve_00006785,393,299,465,224,84
Peve_00006784,1483,405,893,715,430
Peve_00001171,158,40,41,238,45
Peve_00006786,50,123,202,99,302
Peve_00007782,74,11,265,140,69
Peve_00035632,0,0,0,0,0
Peve_00035631,130,0,106,68,196
Peve_00007781,947,155,873,320,1129
Peve_00035637,59,62,833,24,169
Peve_00035636,2533,1688,3621,1679,3204
Peve_00007784,0,0,0,0,0
Peve_00035634,1,0,3,0,0
Peve_00035639,3,0,0,0,0
Peve_00035638,1026,448,1060,585,2920
Peve_00025386,0,0,0,0,0
Peve_00025387,0,0,0,0,0
Peve_00025384,1002,364,3007,999,1646
Peve_00025382,44,0,122,0,210
Peve_00025383,286,135,841,360,441
Peve_00007438,183,149,441,189,371
Peve_00007439,0,0,67,0,66
Peve_00025380,22,49,29,0,164
Peve_00007430,16,0,156,3,322
Peve_00007431,15,0,108,0,32
Peve_00007432,158,0,388,47,122
Peve_00025381,0,9,0,0,809
Peve_00007434,34,48,271,0,80
Peve_00007435,25,11,135,29,148
Peve_00007436,98,115,156,0,0
Peve_00007437,0,0,0,0,0
Peve_00005465,745,308,1898,499,1145
Peve_00005464,0,0,0,0,0
Peve_00005467,6,0,0,0,53
Peve_00005466,10935,2805,10774,5039,16501
Peve_00005461,0,0,0,0,0
Peve_00005460,0,0,0,0,0
Peve_00005462,0,0,0,0,113
Peve_00005469,1,4,0,3,4
Peve_00005468,9,0,59,0,13
Peve_00017152,997,351,2172,876,1063
Peve_00033778,0,0,0,7,6
Peve_00033779,0,0,0,0,0
Peve_00017153,10413,2620,5831,3965,14072
Peve_00033774,0,0,11,0,6
Peve_00033775,0,0,0,0,0
Peve_00033776,131,33,17,34,2679
Peve_00033777,17,0,0,0,6
Peve_00033770,101,45,96,18,113
Peve_00033771,0,0,407,0,0
Peve_00033772,0,0,0,2,0
Peve_00033773,50,0,0,21,49
Peve_00038498,0,0,19,0,2
Peve_00031608,0,0,0,0,0
Peve_00031609,111,13,179,23,82
Peve_00031602,28,4,0,0,18
Peve_00031603,0,0,0,0,0
Peve_00031600,456,421,464,260,507
Peve_00031601,258,67,108,75,878
Peve_00031606,1016,189,825,624,1551
Peve_00031607,80,8,360,40,61
Peve_00031604,45,18,46,77,226
Peve_00031605,125,58,456,43,128
Peve_00017158,3,0,0,0,6
Peve_00034278,678,438,930,357,0
Peve_00034279,36,31,43,15,0
Peve_00008969,0,0,0,4,0
Peve_00017159,43,9,205,31,0
Peve_00034270,4,61,137,59,5
Peve_00034271,72,33,222,42,110
Peve_00008961,3508,1604,7385,3078,4944
Peve_00034273,529,502,740,631,766
Peve_00008967,126,77,181,58,98
Peve_00008966,29,25,24,19,24
Peve_00034276,283,209,652,299,133
Peve_00008964,320,212,596,190,397
Peve_00040501,2,0,0,0,0
Peve_00040500,15,0,0,0,0
Peve_00040503,0,7,0,0,0
Peve_00040502,10,0,0,0,0
Peve_00040505,7,0,0,0,0
Peve_00040504,39,11454,66,49,25
Peve_00040507,5,0,0,0,3
Peve_00040506,0,0,0,0,0
Peve_00040509,32,4,63,28,18
Peve_00040508,14,13,0,3,13
Peve_00038119,101,26,175,38,145
Peve_00023213,360,204,1176,337,729
Peve_00038118,22411,8135,9091,10067,44856
Peve_00020138,249,84,355,117,266
Peve_00020139,0,0,0,0,0
Peve_00017840,0,0,0,0,0
Peve_00036939,28716,10987,23845,16332,37744
Peve_00017842,1472,424,1505,1407,1310
Peve_00017843,32,0,0,0,64
Peve_00017844,0,0,0,0,0
Peve_00017845,104,0,0,0,0
Peve_00017846,0,5,0,0,0
Peve_00017847,0,7,0,0,0
Peve_00017848,0,0,0,144,118
Peve_00017849,0,0,0,0,0
Peve_00030955,0,0,0,0,0
Peve_00030954,0,0,0,0,0
Peve_00030957,0,0,0,0,0
Peve_00030956,13,0,0,0,0
Peve_00030950,0,0,0,0,0
Peve_00030953,0,0,0,0,0
Peve_00030952,0,0,0,0,0
Peve_00030959,8,5,8,5,9
Peve_00030958,15,6,8,3,11
Peve_00035199,0,0,0,0,0
Peve_00036931,0,0,0,3,10
Peve_00016404,0,0,68,0,0
Peve_00019331,0,0,0,0,0
Peve_00019332,0,0,0,0,0
Peve_00026214,38,71,182,26,142
Peve_00035379,0,0,0,0,7
Peve_00024880,14,7,17,15,5
Peve_00013694,3,0,25,0,1
Peve_00036935,204,121,456,63,185
Peve_00024881,262,255,348,39,266
Peve_00013697,15,0,105,0,30
Peve_00036934,2,21,66,26,79
Peve_00023176,0,2,0,0,18
Peve_00023175,0,0,0,0,0
Peve_00013696,0,0,0,0,0
Peve_00036658,199,57,199,41,181
Peve_00036659,7,0,0,0,8
Peve_00023171,2200,226,805,935,1646
Peve_00023170,74,0,74,20,21
Peve_00036654,0,0,0,0,0
Peve_00036656,22,0,0,0,0
Peve_00036657,5,0,0,0,0
Peve_00036650,0,0,50,0,0
Peve_00036651,0,0,0,0,13
Peve_00023179,74,0,0,9,0
Peve_00023178,19,0,43,0,4
Peve_00026996,0,0,0,0,0
Peve_00013693,0,0,0,0,0
Peve_00026997,45,0,47,30,471
Peve_00026994,11,0,27,9,4
Peve_00026992,0,0,0,0,0
Peve_00026990,1026,173,1679,754,1582
Peve_00026991,0,0,0,0,0
Peve_00013698,0,6,0,0,0
Peve_00026998,0,17,0,0,18
Peve_00026999,0,0,0,0,0
Peve_00010018,107,93,333,58,409
Peve_00010019,888,505,1388,615,2587
Peve_00010012,21,0,0,0,17
Peve_00010013,88,40,242,16,66
Peve_00010010,91,12,31,8,22
Peve_00010011,0,0,0,0,0
Peve_00010016,1541,445,2162,571,1559
Peve_00010017,0,0,0,0,11
Peve_00010014,934,421,1421,773,1309
Peve_00010015,247,104,479,131,183
Peve_00025432,0,0,0,0,0
Peve_00025433,0,3,0,0,0
Peve_00025435,124,42,90,41,89
Peve_00031389,661,73,259,131,518
Peve_00031388,102,7,0,131,497
Peve_00025438,19,0,260,0,15
Peve_00025439,132,0,300,120,241
Peve_00031385,357,273,272,117,432
Peve_00031384,47,9,227,6,28
Peve_00031383,26,13,292,39,116
Peve_00031382,9,20,182,0,17
Peve_00031381,0,0,0,0,0
Peve_00031380,0,0,0,0,0
Peve_00041563,22,0,60,8,0
Peve_00029922,177,139,268,63,121
Peve_00029923,120,17,12,27,88
Peve_00029920,4,0,0,0,0
Peve_00029921,108395,74289,66834,44882,110673
Peve_00029927,0,0,0,0,0
Peve_00029924,1020,668,2115,615,1363
Peve_00029925,50,0,0,28,8
Peve_00029928,9,0,0,0,0
Peve_00029929,9,0,92,30,75
Peve_00035440,27,95,94,10,73
Peve_00035441,63,9,66,54,68
Peve_00035442,21,34,102,25,63
Peve_00042033,98,44,73,65,80
Peve_00035443,6,4,2,0,20
Peve_00045020,10,0,0,0,10
Peve_00035444,79,2,4,9,290
Peve_00045023,189,134,318,134,212
Peve_00035445,326,325,194,0,83
Peve_00013435,1640,955,4521,1039,3570
Peve_00013434,0,0,0,0,0
Peve_00013437,698,0,993,349,669
Peve_00013436,0,0,0,0,0
Peve_00013431,1038,396,1294,469,1152
Peve_00013430,14,9,32,0,2
Peve_00013433,0,0,0,0,0
Peve_00013432,23,0,45,40,28
Peve_00045025,0,0,0,0,0
Peve_00007554,459,239,1240,325,689
Peve_00013439,2084,974,2118,868,1816
Peve_00013438,35,22,0,9,32
Peve_00017545,140,55,0,0,202
Peve_00017544,0,0,0,0,0
Peve_00017547,0,0,0,0,0
Peve_00017546,74,13,0,17,85
Peve_00017541,106,65,175,48,294
Peve_00017540,7927,2823,8827,5188,10345
Peve_00017542,45,0,0,28,54
Peve_00042034,0,0,0,0,0
Peve_00017548,0,0,0,0,0
Peve_00012520,1262,527,1246,582,1378
Peve_00012521,3,0,0,0,19
Peve_00012522,118,81,522,55,107
Peve_00012523,272,29,517,394,250
Peve_00012524,2546,743,2478,1339,3036
Peve_00012525,3615,339,1456,694,4143
Peve_00012526,126,76,164,45,158
Peve_00012527,0,0,0,0,15
Peve_00012528,62,11,167,71,156
Peve_00012529,1240,380,1222,788,2399
Peve_00011873,444,117,404,396,520
Peve_00011871,29,0,0,0,0
Peve_00011870,80,50,0,8,20
Peve_00011877,254,107,829,149,245
Peve_00011876,185,93,323,22,320
Peve_00011874,4311,468,2612,768,12745
Peve_00011879,296,72,243,83,243
Peve_00011878,22,22,95,0,24
Peve_00017093,27,0,0,24,50
Peve_00017092,0,0,0,0,52
Peve_00017091,115,70,571,135,342
Peve_00017090,17,33,0,17,57
Peve_00017097,0,0,0,0,163
Peve_00017096,0,0,3,0,69
Peve_00017095,0,0,0,0,474
Peve_00017094,45,29,150,21,71
Peve_00017099,0,0,0,0,0
Peve_00017098,0,0,0,0,0
Peve_00020404,379,71,170,176,460
Peve_00030164,1377,788,2060,771,1845
Peve_00030167,21,3,63,2,26
Peve_00030160,10,0,47,0,11
Peve_00030162,0,0,0,0,0
Peve_00030163,0,0,0,0,0
Peve_00030168,0,0,0,0,0
Peve_00030169,155,11,90,0,114
Peve_00023995,27661,15029,26589,13300,31144
Peve_00023997,0,10,0,4,0
Peve_00023996,333,20,536,71,186
Peve_00023991,2811,888,3653,1911,3884
Peve_00023992,279,141,416,88,298
Peve_00023999,0,0,17,0,11
Peve_00023998,36,37,1110,11,30
Peve_00026310,335,142,568,226,283
Peve_00026311,44,23,135,3,67
Peve_00026312,184,108,70,134,293
Peve_00026313,0,0,0,0,5
Peve_00026314,0,0,0,0,0
Peve_00026315,52,12,54,15,20
Peve_00026316,280,132,297,95,160
Peve_00026317,130,332,0,67,255
Peve_00026318,31,0,0,0,25
Peve_00026319,192,18,201,16,126
Peve_00044677,281,69,153,109,426
Peve_00044676,119,59,299,32,121
Peve_00044675,450,0,0,58,168
Peve_00044674,995,76,136,359,444
Peve_00044673,14,0,0,7,0
Peve_00044672,814,578,1173,432,961
Peve_00044671,8,0,0,0,12
Peve_00044670,30,18,71,28,27
Peve_00012388,6,33,222,39,12
Peve_00012389,1242,675,1825,813,1029
Peve_00044679,2366,1250,842,751,2660
Peve_00044678,48,558,55,224,624
Peve_00016071,0,0,42,0,8
Peve_00012990,0,21,0,0,13
Peve_00021845,4,0,20,0,0
Peve_00021844,0,0,0,0,0
Peve_00021846,0,0,0,0,0
Peve_00021840,3,3,10,0,11
Peve_00021843,0,0,0,0,0
Peve_00018936,0,0,0,0,0
Peve_00021849,317,148,881,218,637
Peve_00021848,28,31,0,67,39
Peve_00039439,48,10,13,20,31
Peve_00039438,6218,2946,3635,2430,6378
Peve_00010830,100,0,91,12,74
Peve_00010831,11,11,55,14,37
Peve_00010832,17,34,0,10,18
Peve_00039432,14,0,0,0,7
Peve_00010834,182,0,90,0,770
Peve_00010835,0,0,0,0,0
Peve_00039437,19,0,238,7,102
Peve_00039436,184,135,845,235,298
Peve_00016072,7,0,5,0,0
Peve_00045106,425,195,579,252,91
Peve_00042731,279,183,472,152,460
Peve_00045104,608,407,208,234,754
Peve_00045105,31,34,50,4,0
Peve_00045102,551,812,194,310,819
Peve_00042735,103,0,292,0,0
Peve_00045100,277,65,65,133,324
Peve_00042737,15,18,37,48,37
Peve_00042738,0,0,0,0,0
Peve_00042739,5,0,0,0,0
Peve_00045108,30,20,0,22,31
Peve_00045109,0,0,0,0,0
Peve_00039387,32,6,90,26,0
Peve_00039386,14,17,89,18,48
Peve_00039385,63,71,131,0,61
Peve_00026861,0,0,0,0,0
Peve_00026866,45,42,258,28,78
Peve_00026867,0,0,0,0,0
Peve_00039381,22,18,294,0,145
Peve_00026865,47,16,46,4,14
Peve_00026868,8398,1345,1646,3043,9273
Peve_00026869,22,7,9,1,48
Peve_00039389,3,0,0,0,0
Peve_00027199,0,0,0,0,0
Peve_00027198,0,0,0,0,48
Peve_00027191,43,12,214,34,132
Peve_00027190,0,0,0,0,0
Peve_00027193,15,0,72,9,0
Peve_00027192,0,0,0,0,15
Peve_00027195,64,0,133,26,79
Peve_00027194,269,117,547,73,238
Peve_00027197,212,68,96,23,183
Peve_00027196,14,0,2,2,1
Peve_00041409,0,0,0,0,0
Peve_00011129,0,50,236,0,156
Peve_00011128,0,0,44,5,27
Peve_00011125,21,0,33,8,43
Peve_00011124,0,0,0,7,3
Peve_00011127,530,66,0,80,360
Peve_00011126,0,0,0,0,2
Peve_00011121,2599,2328,9305,643,1026
Peve_00011120,19,18,73,25,62
Peve_00011123,81,12,238,17,92
Peve_00011122,1358,771,2438,968,1981
Peve_00001379,110,15,0,0,42
Peve_00001378,6,7,0,24,7
Peve_00001371,211,197,117,145,225
Peve_00001370,268,211,1269,376,899
Peve_00001373,14,3,68,0,9
Peve_00001372,28,0,0,0,15
Peve_00001375,433,44,108,152,1168
Peve_00001377,25,0,0,0,20
Peve_00001376,0,12,0,0,154
Peve_00016076,0,2,0,0,3
Peve_00020082,0,0,0,6,4
Peve_00020083,0,0,0,0,3
Peve_00020080,27,0,46,0,3
Peve_00020081,0,0,0,0,0
Peve_00020087,0,0,0,3,9
Peve_00020084,0,0,0,0,0
Peve_00020085,16,0,1,43,60
Peve_00020088,0,30,0,8,28
Peve_00020089,0,3,0,0,6
Peve_00016077,0,0,0,0,0
Peve_00015921,0,0,0,0,0
Peve_00015920,1,2,3,2,1
Peve_00015923,0,0,0,0,1
Peve_00027739,0,0,0,0,0
Peve_00027738,0,0,0,0,0
Peve_00015927,0,0,0,0,0
Peve_00015926,0,0,0,0,0
Peve_00027735,29,24,0,30,23
Peve_00027734,2337,1531,2526,1202,2452
Peve_00027737,0,0,0,5,0
Peve_00027731,0,0,0,32,15
Peve_00027730,3,0,42,0,0
Peve_00027733,0,0,0,0,0
Peve_00027732,0,0,0,0,0
Peve_00020338,0,0,0,0,0
Peve_00020339,3182,2209,7872,5074,3369
Peve_00014038,10,0,34,0,5
Peve_00014039,8,0,8,2,7
Peve_00020330,0,0,0,0,0
Peve_00020331,1369,540,780,1053,4247
Peve_00020332,75,0,48,14,14
Peve_00020333,673,322,1667,905,921
Peve_00020334,7992,3723,9481,4374,9907
Peve_00020335,11,12,0,0,18
Peve_00020336,0,0,32,5,0
Peve_00020337,161,0,128,24,0
Peve_00024428,324,394,453,143,375
Peve_00024429,637,99,254,84,905
Peve_00024420,13,0,45,0,0
Peve_00024421,34,7,177,0,0
Peve_00024422,8,0,12,12,0
Peve_00024423,46,0,0,0,45
Peve_00024424,0,8,0,0,0
Peve_00024425,323,270,849,140,142
Peve_00024426,0,0,0,0,0
Peve_00024427,0,0,0,73,0
Peve_00041404,0,0,0,0,0
Peve_00041182,0,0,0,0,0
Peve_00018062,0,0,0,0,0
Peve_00000960,22,4,0,14,149
Peve_00000967,246,122,725,39,229
Peve_00000965,547,280,602,425,1249
Peve_00000964,2512,722,5776,783,11003
Peve_00021063,17,2,10,0,14
Peve_00021062,528,216,1288,449,481
Peve_00021061,49,0,120,17,36
Peve_00021060,394,85,287,139,248
Peve_00021066,126,30,226,78,632
Peve_00021065,52,86,204,33,156
Peve_00021064,89,0,100,0,136
Peve_00044330,0,0,1,0,0
Peve_00025779,115,39,259,54,58
Peve_00025778,46,7,0,0,0
Peve_00025773,30,0,0,18,29
Peve_00025772,123,20,107,31,93
Peve_00025771,0,0,0,0,0
Peve_00025770,1726,123,1689,518,1148
Peve_00025777,115,111,426,24,19
Peve_00025776,0,0,35,0,0
Peve_00025775,0,0,85,0,19
Peve_00025774,28,0,69,0,20
Peve_00042044,0,0,0,0,0
Peve_00012128,0,0,0,0,0
Peve_00012129,253,95,411,172,226
Peve_00040343,0,0,0,0,0
Peve_00040341,0,0,0,0,0
Peve_00040340,0,0,0,0,0
Peve_00040347,0,0,0,2,0
Peve_00040346,0,0,0,2,0
Peve_00040344,0,0,0,0,0
Peve_00040349,0,0,0,8,0
Peve_00040348,0,0,0,0,0
Peve_00003261,0,18,0,0,0
Peve_00003260,0,0,0,0,19
Peve_00003262,0,0,108,4,16
Peve_00003267,85,66,70,13,250
Peve_00003266,74,20,155,28,102
Peve_00003269,0,0,0,0,11
Peve_00003268,91,179,253,23,256
Peve_00016364,15,0,0,0,0
Peve_00016362,56,103,780,132,636
Peve_00016360,85,41,102,15,119
Peve_00016361,161,80,941,404,310
Peve_00018824,754,443,1931,571,831
Peve_00020859,816,216,1574,334,671
Peve_00020858,3587,969,2920,1276,3581
Peve_00020855,0,3,0,0,0
Peve_00020854,471,0,267,41,214
Peve_00020857,15,34,227,19,5
Peve_00020856,0,0,0,0,0
Peve_00020850,0,0,0,0,0
Peve_00020853,82,6,29,17,99
Peve_00020852,0,0,0,0,0
Peve_00026906,0,0,0,0,0
Peve_00019019,0,0,0,0,0
Peve_00019018,3,2,3,2,5
Peve_00040839,0,0,0,3,2
Peve_00040838,1978,912,866,852,1904
Peve_00019011,0,0,0,0,0
Peve_00040834,326,486,160,169,256
Peve_00040837,0,0,0,0,0
Peve_00040836,343,159,446,425,358
Peve_00040831,0,0,0,2,0
Peve_00040830,0,0,0,0,0
Peve_00019017,0,0,0,0,0
Peve_00019016,0,0,0,0,0
Peve_00041128,227,46,162,98,93
Peve_00041129,6,0,0,6,0
Peve_00044338,404,112,330,187,462
Peve_00044339,383,41,608,387,637
Peve_00044336,184,95,804,285,329
Peve_00044337,217,29,356,320,637
Peve_00044334,64,22,43,30,68
Peve_00041123,1539,524,1243,820,2173
Peve_00044332,708,13,185,225,190
Peve_00044333,23,4,0,0,17
Peve_00041126,1428,299,464,354,1667
Peve_00041127,0,0,0,4,0
Peve_00042479,0,13,0,0,10
Peve_00042478,0,0,0,0,0
Peve_00042472,24,316,759,1025,2573
Peve_00042471,64,298,5392,92,535
Peve_00042470,521,357,666,217,514
Peve_00042477,701,419,1995,510,1065
Peve_00042476,0,0,0,0,0
Peve_00042475,0,41,0,0,29
Peve_00042474,1217,615,2326,659,1148
Peve_00002619,20,0,45,0,0
Peve_00002618,87,46,83,21,125
Peve_00002613,0,0,0,0,0
Peve_00002610,0,0,0,0,0
Peve_00002617,0,0,0,0,0
Peve_00002616,0,0,0,0,0
Peve_00002614,0,0,0,0,0
Peve_00008754,42,0,151,34,25
Peve_00008755,114,55,485,65,232
Peve_00008756,42,55,216,45,40
Peve_00008757,15,23,73,29,8
Peve_00008750,26,0,53,4,32
Peve_00008751,0,0,0,0,0
Peve_00008752,144,190,922,252,275
Peve_00008753,47,103,896,116,67
Peve_00008758,267,160,803,138,319
Peve_00008759,781,305,838,138,539
Peve_00000101,111,87,401,120,271
Peve_00000100,415,173,2131,282,443
Peve_00000103,2416,939,3277,917,1962
Peve_00000102,20,23,81,42,60
Peve_00000105,0,1,0,0,0
Peve_00000104,13,0,0,0,0
Peve_00000107,77,47,257,73,86
Peve_00000106,11,12,0,2,8
Peve_00000109,2,0,0,0,1
Peve_00000108,1040,391,1469,553,1471
Peve_00016970,10,0,0,0,9
Peve_00019909,0,0,0,0,0
Peve_00019908,0,0,0,0,0
Peve_00019903,0,0,0,0,0
Peve_00019902,0,0,0,0,0
Peve_00019900,205,0,440,58,241
Peve_00019906,0,0,0,0,1
Peve_00019905,0,0,0,0,0
Peve_00034458,25,7,63,6,13
Peve_00034459,0,0,0,0,0
Peve_00034450,195,94,181,0,18
Peve_00034451,7,0,0,0,14
Peve_00034452,0,0,0,0,0
Peve_00034453,0,0,0,0,0
Peve_00034455,365,171,502,119,311
Peve_00034456,45,11,0,0,29
Peve_00038172,120,25,24,20,41
Peve_00038171,24,0,0,0,0
Peve_00038170,0,0,0,0,0
Peve_00038177,16,5,0,0,32
Peve_00038176,17,0,0,2,10
Peve_00038175,0,0,0,0,0
Peve_00038174,0,0,0,0,0
Peve_00038179,0,0,0,0,0
Peve_00038178,416,192,280,212,709
Peve_00006622,0,0,0,0,0
Peve_00006623,56,3,0,34,4
Peve_00006620,0,0,0,0,0
Peve_00006621,0,0,0,0,15
Peve_00006627,514,98,360,175,263
Peve_00006624,3086,673,1538,468,3005
Peve_00006625,22,0,0,47,18
Peve_00006628,1966,189,1087,75,306
Peve_00006629,39,0,0,0,2
Peve_00028508,0,0,0,0,0
Peve_00028507,0,11,0,0,22
Peve_00028506,0,0,0,0,0
Peve_00028505,0,0,0,0,0
Peve_00028504,0,174,0,0,0
Peve_00028503,0,4,0,0,0
Peve_00028502,0,28,0,0,0
Peve_00028501,0,0,0,0,0
Peve_00028500,44,0,0,0,9
Peve_00030366,6,0,163,0,0
Peve_00030367,696,423,319,153,842
Peve_00030364,129,106,178,41,178
Peve_00030365,0,0,0,0,0
Peve_00030362,0,0,0,0,0
Peve_00030363,414,248,1287,320,955
Peve_00030368,0,0,0,0,0
Peve_00030369,0,0,0,0,0
Peve_00007579,0,0,0,0,0
Peve_00007578,144,279,0,33,35
Peve_00007575,0,0,0,0,0
Peve_00007571,0,0,0,0,0
Peve_00007573,18,0,163,100,170
Peve_00007572,26,22,306,27,37
Peve_00038289,30,2,71,32,53
Peve_00035463,210,57,599,199,283
Peve_00035460,35577,21362,18544,27713,48739
Peve_00035461,361,250,1048,283,344
Peve_00035466,379,124,385,132,446
Peve_00035467,157,15,16,7,16
Peve_00035464,0,0,0,0,4
Peve_00035465,3591,3831,5516,2651,5163
Peve_00038281,45,0,109,0,39
Peve_00038280,101,34,185,27,96
Peve_00038283,0,0,0,0,11
Peve_00035469,0,0,0,0,0
Peve_00038285,0,0,0,0,0
Peve_00038284,0,0,0,0,0
Peve_00038287,16,0,0,0,0
Peve_00038286,176,40,3,83,256
Peve_00032858,141,46,143,41,110
Peve_00032859,357,95,618,362,390
Peve_00032852,24,28,189,24,0
Peve_00032853,0,0,64,78,0
Peve_00032850,0,0,0,0,9
Peve_00032851,321,114,85,237,306
Peve_00032856,187,128,842,240,206
Peve_00032857,1006,206,1098,878,21
Peve_00032854,75,43,260,19,120
Peve_00032855,190,106,1188,185,332
Peve_00029678,0,0,0,0,0
Peve_00029679,80,32,0,94,184
Peve_00029676,1626,694,1520,700,2051
Peve_00029677,5,0,0,0,0
Peve_00029674,13,0,0,0,0
Peve_00029675,0,0,0,0,0
Peve_00029672,12,0,0,0,0
Peve_00029673,0,4,0,4,0
Peve_00029670,4,0,102,0,0
Peve_00029671,50,0,0,0,97
Peve_00038828,0,0,0,6,0
Peve_00038825,35,0,2,4,0
Peve_00038824,243,0,109,8,58
Peve_00038827,126,86,249,46,186
Peve_00038826,25,14,0,0,4
Peve_00038821,264,0,0,0,0
Peve_00038820,0,0,0,0,0
Peve_00038823,45,0,0,0,10
Peve_00038822,764,16,72,47,70
Peve_00034339,2,3,0,0,4
Peve_00034338,3983,1821,2068,1631,4243
Peve_00033109,26,0,0,0,0
Peve_00028498,50,27,0,61,25
Peve_00034335,192,65,255,139,90
Peve_00034334,15,0,55,22,31
Peve_00033105,123,163,275,93,79
Peve_00033104,4,0,0,0,0
Peve_00034331,12830,2108,2562,4594,12418
Peve_00033102,0,0,0,0,0
Peve_00034333,0,360,110,93,310
Peve_00033100,5,0,0,0,17
Peve_00032278,0,0,0,0,0
Peve_00032279,155,68,367,49,117
Peve_00032276,0,0,68,0,86
Peve_00032277,0,0,0,13,0
Peve_00032274,4,0,0,59,1019
Peve_00032275,75,0,0,25,0
Peve_00032272,0,0,0,121,6
Peve_00032273,49,190,225,88,412
Peve_00022109,0,0,0,0,0
Peve_00022108,1,0,0,0,0
Peve_00022101,75,35,2,68,0
Peve_00022100,2,0,0,0,0
Peve_00022103,215,14,794,175,161
Peve_00022102,0,0,0,0,0
Peve_00022105,0,0,0,0,0
Peve_00022104,0,0,0,0,0
Peve_00022107,0,0,0,0,0
Peve_00022106,0,0,0,0,0
Peve_00015842,7,0,0,0,0
Peve_00014401,189,22,0,47,411
Peve_00008126,105,58,457,66,112
Peve_00015843,0,0,0,0,0
Peve_00014403,3447,1211,6870,1979,7225
Peve_00037738,0,0,0,0,0
Peve_00037739,11,0,0,0,0
Peve_00037734,1,1,0,0,11
