Orthogroup	Species	Pocillopora_meandrina_HIv1.genes.pep	Orthologs
OG0014234	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g30258.t1	FUN_031983-T1
OG0014234	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g30258.t1	Peve_00028814
OG0014236	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___TS.g22558.t1	Peve_00028811
OG0014236	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___TS.g22558.t1	FUN_032004-T1
OG0014237	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g30262.t1	Peve_00028810
OG0014237	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g30262.t1	FUN_032005-T1
OG0014238	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g30263.t1	FUN_032007-T1
OG0014238	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g30263.t1	Peve_00028808
OG0014239	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g30267.t1	FUN_032012-T1
OG0014239	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g30267.t1	Peve_00028791
OG0014240	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g30268.t1	Peve_00028828
OG0014240	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g30268.t1	FUN_032013-T1
OG0014241	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g30270.t1	FUN_032014-T1
OG0014241	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g30270.t1	Peve_00041128
OG0014242	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g30271.t1	Peve_00041126
OG0014242	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g30271.t1	FUN_032015-T1
OG0014243	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g30276.t1	Peve_00041130
OG0014243	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g30276.t1	FUN_032018-T1
OG0014244	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___TS.g22573.t1	Peve_00041125
OG0014244	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___TS.g22573.t1	FUN_032019-T1
OG0014245	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g25906.t1	FUN_032021-T1
OG0014245	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g25906.t1	Peve_00041120
OG0014246	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g5695.t1	FUN_032024-T1
OG0014246	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g5695.t1	Peve_00001041
OG0014247	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g5696.t1a	FUN_032025-T1
OG0014247	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g5696.t1a	Peve_00001044
OG0014249	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g5928.t1b	FUN_032038-T1
OG0014249	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g5928.t1b	Peve_00013548
OG0014250	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g5930.t1	Peve_00013552
OG0014250	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g5930.t1	FUN_032040-T1
OG0014251	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g5943.t1	Peve_00013570
OG0014251	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g5943.t1	FUN_032043-T1
OG0014252	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g5941.t1	Peve_00013568
OG0014252	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g5941.t1	FUN_032044-T1
OG0014253	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g5935.t1	FUN_032045-T1
OG0014253	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g5935.t1	Peve_00013564
OG0014254	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g5936.t2a	Peve_00024067
OG0014254	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g5936.t2a	FUN_032046-T1
OG0014255	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g5934.t1	FUN_032048-T1
OG0014255	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g5934.t1	Peve_00013563
OG0014256	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g6023.t1	FUN_032049-T1
OG0014256	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g6023.t1	Peve_00012448
OG0014257	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g6024.t1	Peve_00012447
OG0014257	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g6024.t1	FUN_032050-T1
OG0014258	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g6025.t1	Peve_00012446
OG0014258	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g6025.t1	FUN_032051-T1
OG0014259	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g6026.t1	Peve_00012445
OG0014259	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g6026.t1	FUN_032052-T1
OG0014260	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g6027.t1	Peve_00012451
OG0014260	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g6027.t1	FUN_032053-T1
OG0014261	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g6019.t1	FUN_032054-T1
OG0014261	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g6019.t1	Peve_00012450
OG0014262	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g6020.t1	Peve_00012449
OG0014262	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g6020.t1	FUN_032055-T1
OG0014263	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g6021.t1	Peve_00011274
OG0014263	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g6021.t1	FUN_032056-T1
OG0014264	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g6013.t1	FUN_032057-T1
OG0014264	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g6013.t1	Peve_00011276
OG0014266	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g6045.t1	Peve_00024739
OG0014266	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g6045.t1	FUN_032063-T1
OG0014267	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g6043.t1	FUN_032064-T1
OG0014267	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g6043.t1	Peve_00024743
OG0014268	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g6040.t1	FUN_032065-T1
OG0014268	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g6040.t1	Peve_00024742
OG0014269	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g6039.t1	Peve_00024741
OG0014269	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g6039.t1	FUN_032067-T1
OG0014270	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g6018.t1	Peve_00024738
OG0014270	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g6018.t1	FUN_032069-T1
OG0014271	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g6015.t1	Peve_00028534
OG0014271	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g6015.t1	FUN_032075-T1
OG0014272	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g6014.t1	FUN_032076-T1
OG0014272	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g6014.t1	Peve_00011634
OG0014273	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g5227.t1	FUN_032081-T1
OG0014273	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g5227.t1	Peve_00039910
OG0014274	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g5228.t1	FUN_032082-T1
OG0014274	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g5228.t1	Peve_00039909
OG0014275	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g5300.t1	Peve_00026035
OG0014275	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g5300.t1	FUN_032085-T1
OG0014276	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g5298.t1	Peve_00026034
OG0014276	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g5298.t1	FUN_032087-T1
OG0014277	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g5297.t1	FUN_032088-T1
OG0014277	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g5297.t1	Peve_00026033
OG0014278	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g5276.t1	FUN_032092-T1
OG0014278	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g5276.t1	Peve_00012820
OG0014279	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___TS.g23980.t3	FUN_032096-T1
OG0014279	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___TS.g23980.t3	Peve_00035673
OG0014280	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g5267.t1	FUN_032097-T1
OG0014280	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g5267.t1	Peve_00035672
OG0014281	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g5302.t1	Peve_00035667
OG0014281	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g5302.t1	FUN_032098-T1
OG0014282	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g5303.t1	FUN_032099-T1
OG0014282	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g5303.t1	Peve_00035662
OG0014283	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g5996.t1b	Peve_00018056
OG0014283	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g5996.t1b	FUN_032101-T1
OG0014284	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g5997.t1	FUN_032102-T1
OG0014284	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g5997.t1	Peve_00011283
OG0014285	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g5999.t1	Peve_00011281
OG0014285	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g5999.t1	FUN_032103-T1
OG0014286	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g6000.t1	Peve_00011277
OG0014286	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g6000.t1	FUN_032104-T1
OG0014287	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g5396.t1	FUN_032105-T1
OG0014287	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g5396.t1	Peve_00030223
OG0014288	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g5395.t1	FUN_032106-T1
OG0014288	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g5395.t1	Peve_00030222
OG0014289	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g5393.t1	Peve_00030224
OG0014289	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g5393.t1	FUN_032108-T1
OG0014290	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g5392.t1	FUN_032109-T1
OG0014290	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g5392.t1	Peve_00030225
OG0014291	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g5391.t1	FUN_032110-T1
OG0014291	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g5391.t1	Peve_00030226
OG0014292	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g5390.t1	Peve_00030228
OG0014292	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g5390.t1	FUN_032111-T1
OG0014293	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g5389.t1	FUN_032112-T1
OG0014293	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g5389.t1	Peve_00030229
OG0014294	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g5388.t1	Peve_00030230
OG0014294	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g5388.t1	FUN_032113-T1
OG0014295	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g5383.t1	Peve_00030231
OG0014295	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g5383.t1	FUN_032115-T1
OG0014296	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___TS.g24094.t1	FUN_032117-T1
OG0014296	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___TS.g24094.t1	Peve_00030232
OG0014297	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g5380.t1	FUN_032118-T1
OG0014297	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g5380.t1	Peve_00030238
OG0014298	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g5374.t1	FUN_032123-T1
OG0014298	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g5374.t1	Peve_00040721
OG0014299	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___TS.g24079.t3	FUN_032124-T1
OG0014299	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___TS.g24079.t3	Peve_00040714
OG0014300	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g5366.t1	Peve_00040713
OG0014300	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g5366.t1	FUN_032125-T1
OG0014301	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g5364.t1	Peve_00040720
OG0014301	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g5364.t1	FUN_032127-T1
OG0014302	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g5363.t1	Peve_00040717
OG0014302	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g5363.t1	FUN_032128-T1
OG0014303	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g5362.t1	FUN_032129-T1
OG0014303	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g5362.t1	Peve_00040715
OG0014304	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g5361.t1	FUN_032130-T1
OG0014304	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g5361.t1	Peve_00040711
OG0014305	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g5359.t1	FUN_032132-T1
OG0014305	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g5359.t1	Peve_00033983
OG0014306	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g5357.t1	Peve_00007914
OG0014306	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g5357.t1	FUN_032137-T1
OG0014307	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___TS.g24062.t1	FUN_032139-T1
OG0014307	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___TS.g24062.t1	Peve_00007913
OG0014308	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g5348.t1	Peve_00007911
OG0014308	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g5348.t1	FUN_032140-T1
OG0014309	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g5346.t1	FUN_032143-T1
OG0014309	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g5346.t1	Peve_00007909
OG0014310	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g5343.t1	Peve_00007915
OG0014310	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g5343.t1	FUN_032146-T1
OG0014311	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g5342.t1	FUN_032147-T1
OG0014311	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g5342.t1	Peve_00007908
OG0014312	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g5341.t1	FUN_032148-T1
OG0014312	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g5341.t1	Peve_00033080
OG0014313	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g5328.t1	Peve_00003236
OG0014313	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g5328.t1	FUN_032151-T1
OG0014314	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g5324.t1	FUN_032155-T1
OG0014314	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g5324.t1	Peve_00003240
OG0014315	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g5323.t1	FUN_032156-T1
OG0014315	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g5323.t1	Peve_00003241
OG0014316	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.11552_t	FUN_032157-T1
OG0014316	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.11552_t	Peve_00003243
OG0014317	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g5321.t1	Peve_00013926
OG0014317	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g5321.t1	FUN_032158-T1
OG0014318	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g5308.t1	Peve_00005389
OG0014318	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g5308.t1	FUN_032160-T1
OG0014319	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g5313.t1	Peve_00038631
OG0014319	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g5313.t1	FUN_032162-T1
OG0014320	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g5314.t1	Peve_00038632
OG0014320	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g5314.t1	FUN_032163-T1
OG0014321	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g5318.t1	FUN_032165-T1
OG0014321	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g5318.t1	Peve_00013928
OG0014322	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g5306.t1	Peve_00012811
OG0014322	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g5306.t1	FUN_032167-T1
OG0014323	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g24664.t1	Peve_00020048
OG0014323	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g24664.t1	FUN_032191-T1
OG0014324	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g24665.t1	Peve_00020047
OG0014324	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g24665.t1	FUN_032192-T1
OG0014325	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g24666.t1	FUN_032193-T1
OG0014325	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g24666.t1	Peve_00020046
OG0014326	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g24398.t1	Peve_00017482
OG0014326	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g24398.t1	FUN_032194-T1
OG0014327	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g24403.t1	Peve_00017484
OG0014327	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g24403.t1	FUN_032195-T1
OG0014328	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g24415.t1	Peve_00017492
OG0014328	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g24415.t1	FUN_032201-T1
OG0014329	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g24269.t1	FUN_032204-T1
OG0014329	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g24269.t1	Peve_00013799
OG0014330	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g24271.t1	FUN_032205-T1
OG0014330	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g24271.t1	Peve_00013800
OG0014332	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g24275.t1	Peve_00015531
OG0014332	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g24275.t1	FUN_032215-T1
OG0014333	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g24278.t1	FUN_032217-T1
OG0014333	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g24278.t1	Peve_00015500
OG0014334	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g24279.t1	FUN_032218-T1
OG0014334	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g24279.t1	Peve_00015505
OG0014335	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g24280.t1	FUN_032219-T1
OG0014335	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g24280.t1	Peve_00015512
OG0014336	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g24281.t1	Peve_00015518
OG0014336	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g24281.t1	FUN_032220-T1
OG0014337	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g24282.t1	Peve_00015532
OG0014337	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g24282.t1	FUN_032221-T1
OG0014338	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g24283.t1	FUN_032222-T1
OG0014338	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g24283.t1	Peve_00015538
OG0014339	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g24284.t1	Peve_00015541
OG0014339	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g24284.t1	FUN_032223-T1
OG0014340	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g24827.t1	Peve_00043436
OG0014340	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g24827.t1	FUN_032225-T1
OG0014341	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g24831.t1	Peve_00030501
OG0014341	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g24831.t1	FUN_032229-T1
OG0014342	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g24834.t1	Peve_00043435
OG0014342	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g24834.t1	FUN_032231-T1
OG0014343	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g24841.t1	Peve_00043486
OG0014343	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g24841.t1	FUN_032235-T1
OG0014346	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g24847.t1	FUN_032240-T1
OG0014346	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g24847.t1	Peve_00023299
OG0014347	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___TS.g12785.t1	FUN_032241-T1
OG0014347	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___TS.g12785.t1	Peve_00023301
OG0014348	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___TS.g12783.t1	Peve_00012762
OG0014348	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___TS.g12783.t1	FUN_032245-T1
OG0014349	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g24869.t1	FUN_032247-T1
OG0014349	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g24869.t1	Peve_00036304
OG0014350	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___TS.g12806.t2	FUN_032249-T1
OG0014350	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___TS.g12806.t2	Peve_00042108
OG0014351	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g24908.t1	Peve_00042109
OG0014351	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g24908.t1	FUN_032251-T1
OG0014352	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g24907.t1a	Peve_00035220
OG0014352	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g24907.t1a	FUN_032252-T1
OG0014353	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g24907.t1c	FUN_032253-T1
OG0014353	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g24907.t1c	Peve_00014265
OG0014354	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g24905.t1	FUN_032255-T1
OG0014354	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g24905.t1	Peve_00014264
OG0014355	Apulchra-genome.pep	Pocillopora_meandrina_HIv1___RNAseq.g24972.t1	FUN_032270-T1
OG0014355	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g24972.t1	Peve_00014263
OG0014356	Porites_evermanni_v1.annot.pep	Pocillopora_meandrina_HIv1___RNAseq.g24973.t1	Peve_00030007
