Orthogroup	Species	Apulchra-genome.pep	Orthologs
OG0012126	Pocillopora_meandrina_HIv1.genes.pep	FUN_028519-T1, FUN_019262-T1	Pocillopora_meandrina_HIv1___RNAseq.g9438.t1
OG0012127	Porites_evermanni_v1.annot.pep	FUN_019570-T1, FUN_019300-T1	Peve_00022429
OG0012128	Pocillopora_meandrina_HIv1.genes.pep	FUN_019330-T1	Pocillopora_meandrina_HIv1___RNAseq.g19534.t1
OG0012128	Porites_evermanni_v1.annot.pep	FUN_019330-T1	Peve_00032905
OG0012129	Pocillopora_meandrina_HIv1.genes.pep	FUN_019331-T1	Pocillopora_meandrina_HIv1___RNAseq.g20800.t1
OG0012129	Porites_evermanni_v1.annot.pep	FUN_019331-T1	Peve_00032903
OG0012130	Pocillopora_meandrina_HIv1.genes.pep	FUN_019334-T1	Pocillopora_meandrina_HIv1___RNAseq.g20765.t1
OG0012130	Porites_evermanni_v1.annot.pep	FUN_019334-T1	Peve_00040309
OG0012131	Pocillopora_meandrina_HIv1.genes.pep	FUN_019335-T1	Pocillopora_meandrina_HIv1___RNAseq.g20809.t1
OG0012131	Porites_evermanni_v1.annot.pep	FUN_019335-T1	Peve_00040303
OG0012132	Porites_evermanni_v1.annot.pep	FUN_019337-T2, FUN_019337-T1	Peve_00036263
OG0012133	Porites_evermanni_v1.annot.pep	FUN_019341-T1	Peve_00032918
OG0012133	Pocillopora_meandrina_HIv1.genes.pep	FUN_019341-T1	Pocillopora_meandrina_HIv1___RNAseq.g20861.t1
OG0012134	Pocillopora_meandrina_HIv1.genes.pep	FUN_019342-T1	Pocillopora_meandrina_HIv1___RNAseq.g20862.t1
OG0012134	Porites_evermanni_v1.annot.pep	FUN_019342-T1	Peve_00032901
OG0012135	Porites_evermanni_v1.annot.pep	FUN_019346-T1	Peve_00032914
OG0012135	Pocillopora_meandrina_HIv1.genes.pep	FUN_019346-T1	Pocillopora_meandrina_HIv1___RNAseq.g20864.t1
OG0012137	Porites_evermanni_v1.annot.pep	FUN_019406-T2, FUN_019406-T1	Peve_00027794
OG0012138	Porites_evermanni_v1.annot.pep	FUN_019436-T1	Peve_00029512, Peve_00010309
OG0012139	Porites_evermanni_v1.annot.pep	FUN_019437-T1	Peve_00010308
OG0012139	Pocillopora_meandrina_HIv1.genes.pep	FUN_019437-T1	Pocillopora_meandrina_HIv1___RNAseq.g20867.t1
OG0012140	Porites_evermanni_v1.annot.pep	FUN_019458-T1, FUN_042202-T1	Peve_00037517
OG0012142	Porites_evermanni_v1.annot.pep	FUN_019560-T1	Peve_00032909
OG0012142	Pocillopora_meandrina_HIv1.genes.pep	FUN_019560-T1	Pocillopora_meandrina_HIv1___RNAseq.g20816.t1
OG0012143	Porites_evermanni_v1.annot.pep	FUN_019562-T1	Peve_00032908
OG0012143	Pocillopora_meandrina_HIv1.genes.pep	FUN_019562-T1	Pocillopora_meandrina_HIv1___RNAseq.g20794.t1
OG0012145	Porites_evermanni_v1.annot.pep	FUN_019574-T1, FUN_020608-T1	Peve_00012658
OG0012148	Porites_evermanni_v1.annot.pep	FUN_019729-T1, FUN_041358-T1	Peve_00003975
OG0012150	Pocillopora_meandrina_HIv1.genes.pep	FUN_027352-T1, FUN_020804-T1	Pocillopora_meandrina_HIv1___RNAseq.g28432.t1
OG0012151	Porites_evermanni_v1.annot.pep	FUN_036849-T1, FUN_020810-T1	Peve_00008807
OG0012153	Porites_evermanni_v1.annot.pep	FUN_020850-T1	Peve_00032924
OG0012153	Pocillopora_meandrina_HIv1.genes.pep	FUN_020850-T1	Pocillopora_meandrina_HIv1___RNAseq.g20762.t1
OG0012154	Porites_evermanni_v1.annot.pep	FUN_020851-T1	Peve_00032912
OG0012154	Pocillopora_meandrina_HIv1.genes.pep	FUN_020851-T1	Pocillopora_meandrina_HIv1___RNAseq.g20810.t1
OG0012155	Porites_evermanni_v1.annot.pep	FUN_020852-T1	Peve_00032913
OG0012155	Pocillopora_meandrina_HIv1.genes.pep	FUN_020852-T1	Pocillopora_meandrina_HIv1___RNAseq.g20811.t1
OG0012156	Porites_evermanni_v1.annot.pep	FUN_020853-T1	Peve_00032915
OG0012156	Pocillopora_meandrina_HIv1.genes.pep	FUN_020853-T1	Pocillopora_meandrina_HIv1___RNAseq.g20812.t1
OG0012157	Porites_evermanni_v1.annot.pep	FUN_020855-T1	Peve_00032916
OG0012157	Pocillopora_meandrina_HIv1.genes.pep	FUN_020855-T1	Pocillopora_meandrina_HIv1___RNAseq.g20813.t1
OG0012159	Pocillopora_meandrina_HIv1.genes.pep	FUN_020920-T1	Pocillopora_meandrina_HIv1___RNAseq.g15907.t1a
OG0012159	Porites_evermanni_v1.annot.pep	FUN_020920-T1	Peve_00017285
OG0012161	Porites_evermanni_v1.annot.pep	FUN_021107-T1	Peve_00008862
OG0012161	Pocillopora_meandrina_HIv1.genes.pep	FUN_021107-T1	Pocillopora_meandrina_HIv1___RNAseq.g4370.t1
OG0012162	Pocillopora_meandrina_HIv1.genes.pep	FUN_021108-T1	Pocillopora_meandrina_HIv1___RNAseq.g4371.t1
OG0012162	Porites_evermanni_v1.annot.pep	FUN_021108-T1	Peve_00008861
OG0012165	Porites_evermanni_v1.annot.pep	FUN_031012-T1, FUN_021181-T1	Peve_00030983
OG0012166	Pocillopora_meandrina_HIv1.genes.pep	FUN_021449-T1	Pocillopora_meandrina_HIv1___RNAseq.g2971.t1
OG0012166	Porites_evermanni_v1.annot.pep	FUN_021449-T1	Peve_00025992
OG0012167	Porites_evermanni_v1.annot.pep	FUN_021451-T1	Peve_00016702
OG0012167	Pocillopora_meandrina_HIv1.genes.pep	FUN_021451-T1	Pocillopora_meandrina_HIv1___RNAseq.g2924.t1
OG0012168	Porites_evermanni_v1.annot.pep	FUN_021458-T1	Peve_00010329
OG0012168	Pocillopora_meandrina_HIv1.genes.pep	FUN_021458-T1	Pocillopora_meandrina_HIv1___RNAseq.g2933.t1
OG0012170	Porites_evermanni_v1.annot.pep	FUN_021465-T1	Peve_00010331
OG0012170	Pocillopora_meandrina_HIv1.genes.pep	FUN_021465-T1	Pocillopora_meandrina_HIv1___RNAseq.g2935.t1
OG0012171	Pocillopora_meandrina_HIv1.genes.pep	FUN_021466-T1	Pocillopora_meandrina_HIv1___RNAseq.g2936.t1
OG0012171	Porites_evermanni_v1.annot.pep	FUN_021466-T1	Peve_00010332
OG0012172	Porites_evermanni_v1.annot.pep	FUN_021473-T1	Peve_00002680
OG0012172	Pocillopora_meandrina_HIv1.genes.pep	FUN_021473-T1	Pocillopora_meandrina_HIv1___RNAseq.g2937.t1
OG0012173	Porites_evermanni_v1.annot.pep	FUN_021474-T1, FUN_032968-T1	Peve_00015776
OG0012174	Porites_evermanni_v1.annot.pep	FUN_021478-T1	Peve_00013249
OG0012174	Pocillopora_meandrina_HIv1.genes.pep	FUN_021478-T1	Pocillopora_meandrina_HIv1___RNAseq.g9417.t1
OG0012175	Pocillopora_meandrina_HIv1.genes.pep	FUN_021479-T1	Pocillopora_meandrina_HIv1___RNAseq.g9419.t1
OG0012175	Porites_evermanni_v1.annot.pep	FUN_021479-T1	Peve_00013215
OG0012176	Porites_evermanni_v1.annot.pep	FUN_021608-T1	Peve_00002684
OG0012176	Pocillopora_meandrina_HIv1.genes.pep	FUN_021608-T1	Pocillopora_meandrina_HIv1___RNAseq.g2921.t1
OG0012177	Porites_evermanni_v1.annot.pep	FUN_021781-T1	Peve_00018272
OG0012177	Pocillopora_meandrina_HIv1.genes.pep	FUN_021781-T1	Pocillopora_meandrina_HIv1___RNAseq.g18415.t1
OG0012178	Pocillopora_meandrina_HIv1.genes.pep	FUN_021784-T1, FUN_026818-T1	Pocillopora_meandrina_HIv1___RNAseq.g9121.t1
OG0012180	Pocillopora_meandrina_HIv1.genes.pep	FUN_021833-T1, FUN_039727-T1	Pocillopora_meandrina_HIv1___RNAseq.g9035.t1a
OG0012181	Porites_evermanni_v1.annot.pep	FUN_021922-T1	Peve_00016338
OG0012181	Pocillopora_meandrina_HIv1.genes.pep	FUN_021922-T1	Pocillopora_meandrina_HIv1___RNAseq.g2917.t1
OG0012182	Porites_evermanni_v1.annot.pep	FUN_021923-T1	Peve_00016339
OG0012182	Pocillopora_meandrina_HIv1.genes.pep	FUN_021923-T1	Pocillopora_meandrina_HIv1___RNAseq.g2916.t1a
OG0012183	Porites_evermanni_v1.annot.pep	FUN_021928-T1	Peve_00023935
OG0012183	Pocillopora_meandrina_HIv1.genes.pep	FUN_021928-T1	Pocillopora_meandrina_HIv1___RNAseq.g2913.t1
OG0012184	Porites_evermanni_v1.annot.pep	FUN_021929-T1	Peve_00023934
OG0012184	Pocillopora_meandrina_HIv1.genes.pep	FUN_021929-T1	Pocillopora_meandrina_HIv1___TS.g18078.t3
OG0012185	Porites_evermanni_v1.annot.pep	FUN_021932-T1	Peve_00023933
OG0012185	Pocillopora_meandrina_HIv1.genes.pep	FUN_021932-T1	Pocillopora_meandrina_HIv1___RNAseq.g2963.t1
OG0012186	Porites_evermanni_v1.annot.pep	FUN_021934-T1	Peve_00023932
OG0012186	Pocillopora_meandrina_HIv1.genes.pep	FUN_021934-T1	Pocillopora_meandrina_HIv1___RNAseq.g2962.t1
OG0012187	Porites_evermanni_v1.annot.pep	FUN_021935-T1	Peve_00000429
OG0012187	Pocillopora_meandrina_HIv1.genes.pep	FUN_021935-T1	Pocillopora_meandrina_HIv1___RNAseq.g26961.t1b
OG0012188	Pocillopora_meandrina_HIv1.genes.pep	FUN_021937-T1	Pocillopora_meandrina_HIv1___RNAseq.g2961.t1
OG0012188	Porites_evermanni_v1.annot.pep	FUN_021937-T1	Peve_00023931
OG0012189	Pocillopora_meandrina_HIv1.genes.pep	FUN_021938-T1	Pocillopora_meandrina_HIv1___RNAseq.g2960.t2
OG0012189	Porites_evermanni_v1.annot.pep	FUN_021938-T1	Peve_00023930
OG0012190	Porites_evermanni_v1.annot.pep	FUN_021942-T1	Peve_00005476, Peve_00008469
OG0012191	Porites_evermanni_v1.annot.pep	FUN_021959-T1	Peve_00010126, Peve_00029672
OG0012192	Porites_evermanni_v1.annot.pep	FUN_022177-T1, FUN_021977-T1	Peve_00029375
OG0012193	Porites_evermanni_v1.annot.pep	FUN_021995-T1	Peve_00037230
OG0012193	Pocillopora_meandrina_HIv1.genes.pep	FUN_021995-T1	Pocillopora_meandrina_HIv1___RNAseq.g22156.t1
OG0012194	Porites_evermanni_v1.annot.pep	FUN_022013-T1	Peve_00042673
OG0012194	Pocillopora_meandrina_HIv1.genes.pep	FUN_022013-T1	Pocillopora_meandrina_HIv1___RNAseq.g3139.t1
OG0012195	Pocillopora_meandrina_HIv1.genes.pep	FUN_022016-T1	Pocillopora_meandrina_HIv1___RNAseq.g3182.t2
OG0012195	Porites_evermanni_v1.annot.pep	FUN_022016-T1	Peve_00042666
OG0012196	Porites_evermanni_v1.annot.pep	FUN_022017-T1	Peve_00030675
OG0012196	Pocillopora_meandrina_HIv1.genes.pep	FUN_022017-T1	Pocillopora_meandrina_HIv1___RNAseq.g3183.t1
OG0012197	Pocillopora_meandrina_HIv1.genes.pep	FUN_022030-T1	Pocillopora_meandrina_HIv1___RNAseq.g3188.t1
OG0012197	Porites_evermanni_v1.annot.pep	FUN_022030-T1	Peve_00036252
OG0012198	Porites_evermanni_v1.annot.pep	FUN_022031-T1	Peve_00036254
OG0012198	Pocillopora_meandrina_HIv1.genes.pep	FUN_022031-T1	Pocillopora_meandrina_HIv1___RNAseq.g3190.t1
OG0012199	Pocillopora_meandrina_HIv1.genes.pep	FUN_022035-T1	Pocillopora_meandrina_HIv1___TS.g21942.t1, Pocillopora_meandrina_HIv1___RNAseq.g4527.t1
OG0012200	Pocillopora_meandrina_HIv1.genes.pep	FUN_022046-T1	Pocillopora_meandrina_HIv1___RNAseq.g9288.t1
OG0012200	Porites_evermanni_v1.annot.pep	FUN_022046-T1	Peve_00007833
OG0012201	Porites_evermanni_v1.annot.pep	FUN_022047-T1	Peve_00017133
OG0012201	Pocillopora_meandrina_HIv1.genes.pep	FUN_022047-T1	Pocillopora_meandrina_HIv1___RNAseq.g4597.t1
OG0012202	Pocillopora_meandrina_HIv1.genes.pep	FUN_022048-T1	Pocillopora_meandrina_HIv1___RNAseq.g4598.t1
OG0012202	Porites_evermanni_v1.annot.pep	FUN_022048-T1	Peve_00017132
OG0012203	Pocillopora_meandrina_HIv1.genes.pep	FUN_022049-T1	Pocillopora_meandrina_HIv1___RNAseq.g4599.t1
OG0012203	Porites_evermanni_v1.annot.pep	FUN_022049-T1	Peve_00032394
OG0012204	Porites_evermanni_v1.annot.pep	FUN_022050-T1	Peve_00014017
OG0012204	Pocillopora_meandrina_HIv1.genes.pep	FUN_022050-T1	Pocillopora_meandrina_HIv1___TS.g22016.t1
OG0012205	Porites_evermanni_v1.annot.pep	FUN_022052-T1	Peve_00014024
OG0012205	Pocillopora_meandrina_HIv1.genes.pep	FUN_022052-T1	Pocillopora_meandrina_HIv1___TS.g22020.t1b
OG0012206	Porites_evermanni_v1.annot.pep	FUN_022053-T1	Peve_00014931
OG0012206	Pocillopora_meandrina_HIv1.genes.pep	FUN_022053-T1	Pocillopora_meandrina_HIv1___TS.g22020.t1a
OG0012207	Pocillopora_meandrina_HIv1.genes.pep	FUN_022054-T1	Pocillopora_meandrina_HIv1___TS.g22021.t1
OG0012207	Porites_evermanni_v1.annot.pep	FUN_022054-T1	Peve_00014935
OG0012208	Porites_evermanni_v1.annot.pep	FUN_022055-T1	Peve_00014937
OG0012208	Pocillopora_meandrina_HIv1.genes.pep	FUN_022055-T1	Pocillopora_meandrina_HIv1___RNAseq.g4606.t1
OG0012209	Pocillopora_meandrina_HIv1.genes.pep	FUN_022056-T1	Pocillopora_meandrina_HIv1___RNAseq.g4607.t1
OG0012209	Porites_evermanni_v1.annot.pep	FUN_022056-T1	Peve_00014019
OG0012210	Porites_evermanni_v1.annot.pep	FUN_022057-T1	Peve_00014939
OG0012210	Pocillopora_meandrina_HIv1.genes.pep	FUN_022057-T1	Pocillopora_meandrina_HIv1___RNAseq.g4608.t1
OG0012211	Pocillopora_meandrina_HIv1.genes.pep	FUN_022067-T1	Pocillopora_meandrina_HIv1___RNAseq.g4618.t1
OG0012211	Porites_evermanni_v1.annot.pep	FUN_022067-T1	Peve_00012095
OG0012212	Porites_evermanni_v1.annot.pep	FUN_022069-T1	Peve_00012096
OG0012212	Pocillopora_meandrina_HIv1.genes.pep	FUN_022069-T1	Pocillopora_meandrina_HIv1___TS.g21999.t1
OG0012213	Pocillopora_meandrina_HIv1.genes.pep	FUN_022075-T1	Pocillopora_meandrina_HIv1___RNAseq.g9321.t1
OG0012213	Porites_evermanni_v1.annot.pep	FUN_022075-T1	Peve_00038290
OG0012214	Porites_evermanni_v1.annot.pep	FUN_022076-T1	Peve_00038277
OG0012214	Pocillopora_meandrina_HIv1.genes.pep	FUN_022076-T1	Pocillopora_meandrina_HIv1___RNAseq.g9325.t1
OG0012215	Porites_evermanni_v1.annot.pep	FUN_022079-T1	Peve_00038279
OG0012215	Pocillopora_meandrina_HIv1.genes.pep	FUN_022079-T1	Pocillopora_meandrina_HIv1___TS.g19620.t1
OG0012216	Porites_evermanni_v1.annot.pep	FUN_022081-T1	Peve_00038280
OG0012216	Pocillopora_meandrina_HIv1.genes.pep	FUN_022081-T1	Pocillopora_meandrina_HIv1___RNAseq.g9327.t1
OG0012217	Porites_evermanni_v1.annot.pep	FUN_022086-T1	Peve_00038282
OG0012217	Pocillopora_meandrina_HIv1.genes.pep	FUN_022086-T1	Pocillopora_meandrina_HIv1___RNAseq.g9328.t1
OG0012218	Porites_evermanni_v1.annot.pep	FUN_022087-T1	Peve_00038283
OG0012218	Pocillopora_meandrina_HIv1.genes.pep	FUN_022087-T1	Pocillopora_meandrina_HIv1___RNAseq.g9329.t1
OG0012219	Porites_evermanni_v1.annot.pep	FUN_022088-T2, FUN_022088-T1	Peve_00038685
OG0012220	Pocillopora_meandrina_HIv1.genes.pep	FUN_022092-T1	Pocillopora_meandrina_HIv1___RNAseq.g4111.t1
OG0012220	Porites_evermanni_v1.annot.pep	FUN_022092-T1	Peve_00038684
OG0012221	Pocillopora_meandrina_HIv1.genes.pep	FUN_022096-T1	Pocillopora_meandrina_HIv1___RNAseq.g4123.t1
OG0012221	Porites_evermanni_v1.annot.pep	FUN_022096-T1	Peve_00038680
OG0012222	Pocillopora_meandrina_HIv1.genes.pep	FUN_022097-T1	Pocillopora_meandrina_HIv1___RNAseq.g4107.t1
OG0012222	Porites_evermanni_v1.annot.pep	FUN_022097-T1	Peve_00038679
OG0012223	Porites_evermanni_v1.annot.pep	FUN_022098-T1	Peve_00038678
OG0012223	Pocillopora_meandrina_HIv1.genes.pep	FUN_022098-T1	Pocillopora_meandrina_HIv1___RNAseq.g4106.t1
OG0012224	Pocillopora_meandrina_HIv1.genes.pep	FUN_022103-T1	Pocillopora_meandrina_HIv1___RNAseq.g4105.t1
OG0012224	Porites_evermanni_v1.annot.pep	FUN_022103-T1	Peve_00009716
OG0012225	Porites_evermanni_v1.annot.pep	FUN_022104-T2	Peve_00009726
OG0012225	Pocillopora_meandrina_HIv1.genes.pep	FUN_022104-T2	Pocillopora_meandrina_HIv1___RNAseq.g4104.t1
OG0012226	Porites_evermanni_v1.annot.pep	FUN_022108-T1	Peve_00026121
OG0012226	Pocillopora_meandrina_HIv1.genes.pep	FUN_022108-T1	Pocillopora_meandrina_HIv1___RNAseq.g9228.t1
OG0012227	Porites_evermanni_v1.annot.pep	FUN_022110-T1	Peve_00020403
OG0012227	Pocillopora_meandrina_HIv1.genes.pep	FUN_022110-T1	Pocillopora_meandrina_HIv1___RNAseq.g9226.t1
OG0012228	Pocillopora_meandrina_HIv1.genes.pep	FUN_022174-T1	Pocillopora_meandrina_HIv1___RNAseq.g4782.t1
OG0012228	Porites_evermanni_v1.annot.pep	FUN_022174-T1	Peve_00036601
OG0012229	Porites_evermanni_v1.annot.pep	FUN_022178-T1	Peve_00036596
OG0012229	Pocillopora_meandrina_HIv1.genes.pep	FUN_022178-T1	Pocillopora_meandrina_HIv1___RNAseq.g4784.t1
OG0012230	Pocillopora_meandrina_HIv1.genes.pep	FUN_022179-T1	Pocillopora_meandrina_HIv1___RNAseq.g4785.t1
OG0012230	Porites_evermanni_v1.annot.pep	FUN_022179-T1	Peve_00036595
OG0012231	Pocillopora_meandrina_HIv1.genes.pep	FUN_022180-T1	Pocillopora_meandrina_HIv1___RNAseq.g4787.t1
OG0012231	Porites_evermanni_v1.annot.pep	FUN_022180-T1	Peve_00036610
OG0012232	Porites_evermanni_v1.annot.pep	FUN_022186-T1	Peve_00018623
OG0012232	Pocillopora_meandrina_HIv1.genes.pep	FUN_022186-T1	Pocillopora_meandrina_HIv1___RNAseq.g4791.t1
OG0012233	Pocillopora_meandrina_HIv1.genes.pep	FUN_022195-T1	Pocillopora_meandrina_HIv1___RNAseq.g4794.t1
OG0012233	Porites_evermanni_v1.annot.pep	FUN_022195-T1	Peve_00038012
OG0012234	Pocillopora_meandrina_HIv1.genes.pep	FUN_022197-T1	Pocillopora_meandrina_HIv1___RNAseq.g4796.t1
OG0012234	Porites_evermanni_v1.annot.pep	FUN_022197-T1	Peve_00021103
OG0012235	Pocillopora_meandrina_HIv1.genes.pep	FUN_022198-T1	Pocillopora_meandrina_HIv1___RNAseq.g4797.t1
OG0012235	Porites_evermanni_v1.annot.pep	FUN_022198-T1	Peve_00038010
OG0012236	Porites_evermanni_v1.annot.pep	FUN_022200-T1	Peve_00041448
OG0012236	Pocillopora_meandrina_HIv1.genes.pep	FUN_022200-T1	Pocillopora_meandrina_HIv1___TS.g22211.t1
OG0012237	Porites_evermanni_v1.annot.pep	FUN_022202-T1	Peve_00041446
OG0012237	Pocillopora_meandrina_HIv1.genes.pep	FUN_022202-T1	Pocillopora_meandrina_HIv1___RNAseq.g4799.t1
OG0012238	Pocillopora_meandrina_HIv1.genes.pep	FUN_022204-T1	Pocillopora_meandrina_HIv1___TS.g22213.t2
OG0012238	Porites_evermanni_v1.annot.pep	FUN_022204-T1	Peve_00041452
OG0012239	Pocillopora_meandrina_HIv1.genes.pep	FUN_022206-T1	Pocillopora_meandrina_HIv1___RNAseq.g4803.t1
OG0012239	Porites_evermanni_v1.annot.pep	FUN_022206-T1	Peve_00008604
OG0012240	Porites_evermanni_v1.annot.pep	FUN_022208-T1	Peve_00008602
OG0012240	Pocillopora_meandrina_HIv1.genes.pep	FUN_022208-T1	Pocillopora_meandrina_HIv1___RNAseq.g4802.t1
OG0012241	Porites_evermanni_v1.annot.pep	FUN_022209-T1	Peve_00008601
OG0012241	Pocillopora_meandrina_HIv1.genes.pep	FUN_022209-T1	Pocillopora_meandrina_HIv1___RNAseq.g4801.t1
OG0012242	Porites_evermanni_v1.annot.pep	FUN_022210-T1	Peve_00008600
OG0012242	Pocillopora_meandrina_HIv1.genes.pep	FUN_022210-T1	Pocillopora_meandrina_HIv1___RNAseq.g4765.t1
OG0012243	Porites_evermanni_v1.annot.pep	FUN_022212-T1	Peve_00008597
OG0012243	Pocillopora_meandrina_HIv1.genes.pep	FUN_022212-T1	Pocillopora_meandrina_HIv1___RNAseq.g4763.t1
OG0012244	Porites_evermanni_v1.annot.pep	FUN_022213-T2, FUN_022213-T1	Peve_00021095
OG0012245	Porites_evermanni_v1.annot.pep	FUN_022214-T1	Peve_00008606
OG0012245	Pocillopora_meandrina_HIv1.genes.pep	FUN_022214-T1	Pocillopora_meandrina_HIv1___RNAseq.g4762.t1
OG0012246	Porites_evermanni_v1.annot.pep	FUN_022215-T1	Peve_00008605
OG0012246	Pocillopora_meandrina_HIv1.genes.pep	FUN_022215-T1	Pocillopora_meandrina_HIv1___RNAseq.g4761.t1
OG0012247	Porites_evermanni_v1.annot.pep	FUN_022217-T1	Peve_00027147
OG0012247	Pocillopora_meandrina_HIv1.genes.pep	FUN_022217-T1	Pocillopora_meandrina_HIv1___RNAseq.g4733.t1a
OG0012248	Pocillopora_meandrina_HIv1.genes.pep	FUN_022218-T1	Pocillopora_meandrina_HIv1___RNAseq.g4733.t1c
OG0012248	Porites_evermanni_v1.annot.pep	FUN_022218-T1	Peve_00028321
OG0012249	Pocillopora_meandrina_HIv1.genes.pep	FUN_022220-T1	Pocillopora_meandrina_HIv1___RNAseq.g4737.t1
OG0012249	Porites_evermanni_v1.annot.pep	FUN_022220-T1	Peve_00033928
OG0012250	Porites_evermanni_v1.annot.pep	FUN_022221-T1	Peve_00033927
OG0012250	Pocillopora_meandrina_HIv1.genes.pep	FUN_022221-T1	Pocillopora_meandrina_HIv1___RNAseq.g4738.t1
OG0012251	Pocillopora_meandrina_HIv1.genes.pep	FUN_022223-T1	Pocillopora_meandrina_HIv1___RNAseq.g4745.t1
OG0012251	Porites_evermanni_v1.annot.pep	FUN_022223-T1	Peve_00008149
OG0012252	Porites_evermanni_v1.annot.pep	FUN_022224-T1	Peve_00008148
OG0012252	Pocillopora_meandrina_HIv1.genes.pep	FUN_022224-T1	Pocillopora_meandrina_HIv1___RNAseq.g4744.t1
OG0012253	Pocillopora_meandrina_HIv1.genes.pep	FUN_022225-T1	Pocillopora_meandrina_HIv1___RNAseq.g4746.t1b
OG0012253	Porites_evermanni_v1.annot.pep	FUN_022225-T1	Peve_00008146
OG0012254	Pocillopora_meandrina_HIv1.genes.pep	FUN_022235-T2	Pocillopora_meandrina_HIv1___RNAseq.g4750.t1
OG0012254	Porites_evermanni_v1.annot.pep	FUN_022235-T2	Peve_00012432
OG0012255	Porites_evermanni_v1.annot.pep	FUN_022241-T1	Peve_00037422
OG0012255	Pocillopora_meandrina_HIv1.genes.pep	FUN_022241-T1	Pocillopora_meandrina_HIv1___RNAseq.g4756.t1
OG0012256	Porites_evermanni_v1.annot.pep	FUN_022242-T1	Peve_00037424
OG0012256	Pocillopora_meandrina_HIv1.genes.pep	FUN_022242-T1	Pocillopora_meandrina_HIv1___TS.g22171.t1
OG0012257	Pocillopora_meandrina_HIv1.genes.pep	FUN_022244-T1	Pocillopora_meandrina_HIv1___RNAseq.g4759.t1
OG0012257	Porites_evermanni_v1.annot.pep	FUN_022244-T1	Peve_00037427
OG0012258	Porites_evermanni_v1.annot.pep	FUN_022248-T1	Peve_00021274
OG0012258	Pocillopora_meandrina_HIv1.genes.pep	FUN_022248-T1	Pocillopora_meandrina_HIv1___RNAseq.g4731.t1
OG0012259	Porites_evermanni_v1.annot.pep	FUN_022249-T1	Peve_00021283
OG0012259	Pocillopora_meandrina_HIv1.genes.pep	FUN_022249-T1	Pocillopora_meandrina_HIv1___RNAseq.g4723.t1
OG0012260	Porites_evermanni_v1.annot.pep	FUN_022256-T1	Peve_00021275
OG0012260	Pocillopora_meandrina_HIv1.genes.pep	FUN_022256-T1	Pocillopora_meandrina_HIv1___TS.g22138.t1
OG0012261	Pocillopora_meandrina_HIv1.genes.pep	FUN_022266-T1	Pocillopora_meandrina_HIv1___RNAseq.g4715.t1
OG0012261	Porites_evermanni_v1.annot.pep	FUN_022266-T1	Peve_00044000
OG0012262	Porites_evermanni_v1.annot.pep	FUN_022267-T1	Peve_00043987
OG0012262	Pocillopora_meandrina_HIv1.genes.pep	FUN_022267-T1	Pocillopora_meandrina_HIv1___RNAseq.g4714.t2
OG0012263	Porites_evermanni_v1.annot.pep	FUN_022268-T1	Peve_00030068, Peve_00032544
OG0012264	Porites_evermanni_v1.annot.pep	FUN_022269-T1	Peve_00030069, Peve_00032545
OG0012265	Pocillopora_meandrina_HIv1.genes.pep	FUN_022271-T1	Pocillopora_meandrina_HIv1___RNAseq.g4712.t1
OG0012265	Porites_evermanni_v1.annot.pep	FUN_022271-T1	Peve_00007683
OG0012266	Pocillopora_meandrina_HIv1.genes.pep	FUN_022279-T1	Pocillopora_meandrina_HIv1___RNAseq.g4703.t2
OG0012266	Porites_evermanni_v1.annot.pep	FUN_022279-T1	Peve_00022093
OG0012267	Pocillopora_meandrina_HIv1.genes.pep	FUN_022280-T1	Pocillopora_meandrina_HIv1___RNAseq.g4702.t1
OG0012267	Porites_evermanni_v1.annot.pep	FUN_022280-T1	Peve_00022092
OG0012268	Pocillopora_meandrina_HIv1.genes.pep	FUN_022282-T1	Pocillopora_meandrina_HIv1___RNAseq.g4699.t1
OG0012268	Porites_evermanni_v1.annot.pep	FUN_022282-T1	Peve_00027183
OG0012269	Pocillopora_meandrina_HIv1.genes.pep	FUN_022283-T1	Pocillopora_meandrina_HIv1___RNAseq.g4698.t1
OG0012269	Porites_evermanni_v1.annot.pep	FUN_022283-T1	Peve_00029268
OG0012270	Pocillopora_meandrina_HIv1.genes.pep	FUN_022285-T1	Pocillopora_meandrina_HIv1___RNAseq.g4696.t1
OG0012270	Porites_evermanni_v1.annot.pep	FUN_022285-T1	Peve_00003591
OG0012271	Porites_evermanni_v1.annot.pep	FUN_022291-T1	Peve_00003683
OG0012271	Pocillopora_meandrina_HIv1.genes.pep	FUN_022291-T1	Pocillopora_meandrina_HIv1___RNAseq.g4693.t1
OG0012272	Pocillopora_meandrina_HIv1.genes.pep	FUN_022292-T1	Pocillopora_meandrina_HIv1___RNAseq.g4692.t1
OG0012272	Porites_evermanni_v1.annot.pep	FUN_022292-T1	Peve_00003687
OG0012273	Porites_evermanni_v1.annot.pep	FUN_022293-T1	Peve_00003688
OG0012273	Pocillopora_meandrina_HIv1.genes.pep	FUN_022293-T1	Pocillopora_meandrina_HIv1___RNAseq.g4691.t1
OG0012274	Pocillopora_meandrina_HIv1.genes.pep	FUN_022294-T2, FUN_022294-T1	Pocillopora_meandrina_HIv1___RNAseq.g4690.t1
OG0012275	Pocillopora_meandrina_HIv1.genes.pep	FUN_022295-T1	Pocillopora_meandrina_HIv1___RNAseq.g4689.t1
