Unnamed: 0	Unnamed: 1	Unnamed: 2	Unnamed: 3	Unnamed: 4	Unnamed: 5	Unnamed: 6	Unnamed: 7	Unnamed: 8	Unnamed: 9	"# Program:featureCounts v2.0.5; Command:""/home/shared/subread-2.0.5-Linux-x86_64/bin/featureCounts"" ""-T"" ""42"" ""-a"" ""../output/01.6-lncRNA-pipeline/Apul_lncRNA_fixed.gtf"" ""-o"" ""../output/01.6-lncRNA-pipeline/Apul_counts.txt"" ""-t"" ""lncRNA"" ""-g"" ""gene_id"" ""-p"" ""../output/01.6-lncRNA-pipeline/RNA-ACR-140-S1-TP2.sorted.bam"" ""../output/01.6-lncRNA-pipeline/RNA-ACR-145-S1-TP2.sorted.bam"" ""../output/01.6-lncRNA-pipeline/RNA-ACR-150-S1-TP2.sorted.bam"" ""../output/01.6-lncRNA-pipeline/RNA-ACR-173-S1-TP2.sorted.bam"" ""../output/01.6-lncRNA-pipeline/RNA-ACR-178-S1-TP2.sorted.bam"" "
Geneid	Chr	Start	End	Strand	Length	../output/01.6-lncRNA-pipeline/RNA-ACR-140-S1-TP2.sorted.bam	../output/01.6-lncRNA-pipeline/RNA-ACR-145-S1-TP2.sorted.bam	../output/01.6-lncRNA-pipeline/RNA-ACR-150-S1-TP2.sorted.bam	../output/01.6-lncRNA-pipeline/RNA-ACR-173-S1-TP2.sorted.bam	../output/01.6-lncRNA-pipeline/RNA-ACR-178-S1-TP2.sorted.bam
lncRNA_65725	ptg000027l	7028990	7034100	+	5111	8625	6980	5569	5886	3474
lncRNA_65736	ptg000027l	7081403	7082597	+	1195	623	131	110	377	148
lncRNA_65737	ptg000027l	7083228	7094895	+	11668	11524	9853	7325	16825	12948
lncRNA_65740	ptg000027l	7173767	7175345	+	1579	138	150	58	205	249
lncRNA_65765	ptg000027l	7374236	7378404	+	4169	20	6	68	13	21
lncRNA_65768	ptg000027l	7395376	7400777	+	5402	20	8	7	14	24
lncRNA_65770	ptg000027l	7404815	7409586	+	4772	30	40	105	52	49
lncRNA_65782	ptg000027l	7443342	7454416	+	11075	41	53	390	415	31
lncRNA_65788	ptg000027l	7486957	7494981	+	8025	543	57	83	202	100
lncRNA_65793	ptg000027l	7530945	7537756	+	6812	700	492	359	644	879
lncRNA_65794	ptg000027l	7559280	7567860	+	8581	67	10	12	5	23
lncRNA_65801	ptg000027l	7571544	7592309	+	20766	61	56	39	44	48
lncRNA_65807	ptg000027l	7593994	7598690	+	4697	99	52	48	42	101
lncRNA_65808	ptg000027l	7601510	7607425	+	5916	3515	2330	2108	1914	1893
lncRNA_65810	ptg000027l	7660332	7663427	+	3096	38	0	14	50	13
lncRNA_65811	ptg000027l	7774313	7779989	+	5677	122	95	30	48	73
lncRNA_65813	ptg000027l	7804996	7809720	+	4725	1489	1251	755	1089	695
lncRNA_65814	ptg000027l	7819844	7821035	+	1192	142	29	3	61	47
lncRNA_65815	ptg000027l	7825184	7825667	+	484	2495	4596	1022	3902	1997
lncRNA_65816	ptg000027l	7840415	7843265	+	2851	342	546	222	181	264
lncRNA_65817	ptg000027l	7843423	7848530	+	5108	1348	1893	495	739	789
lncRNA_65821	ptg000027l	7852892	7864313	+	11422	631	458	144	338	475
lncRNA_65831	ptg000027l	7889426	7907126	+	17701	1	16	45	5	57
lncRNA_65835	ptg000027l	7909958	7912849	+	2892	8	36	3	4	5
lncRNA_65848	ptg000027l	8016042	8021503	+	5462	921	1136	781	977	788
lncRNA_65852	ptg000027l	8047856	8049006	+	1151	120	2	218	25	306
lncRNA_65853	ptg000027l	8058484	8067129	+	8646	8468	5195	6792	4959	3488
lncRNA_65854	ptg000027l	8067797	8068733	+	937	7	9	7	4	43
lncRNA_65855	ptg000027l	8115341	8116140	+	800	104	128	139	63	106
lncRNA_65856	ptg000027l	8115551	8124367	+	8817	475	618	307	315	383
lncRNA_65857	ptg000027l	8135367	8138439	+	3073	1	542	598	0	523
lncRNA_65859	ptg000027l	8153674	8166574	+	12901	161	85	254	153	167
lncRNA_65863	ptg000027l	8169087	8173900	+	4814	100	181	82	117	113
lncRNA_65865	ptg000027l	8174807	8177438	+	2632	651	420	254	270	358
lncRNA_65872	ptg000027l	8260351	8268958	+	8608	110	252	187	644	1624
lncRNA_65874	ptg000027l	8307959	8313615	+	5657	3361	2625	1538	2645	2521
lncRNA_65875	ptg000027l	8349057	8351092	+	2036	74	77	1	34	130
lncRNA_65882	ptg000027l	8443664	8445708	+	2045	950	1632	708	1113	423
lncRNA_65884	ptg000027l	8467848	8473417	+	5570	385	219	218	309	442
lncRNA_65885	ptg000027l	8469301	8474883	+	5583	59	38	96	36	88
lncRNA_65888	ptg000027l	8490618	8496588	+	5971	1531	1652	998	1059	708
lncRNA_65889	ptg000027l	8515311	8518014	+	2704	105	121	57	104	86
lncRNA_65899	ptg000027l	8589817	8594666	+	4850	224	178	103	279	292
lncRNA_65902	ptg000027l	8694189	8699712	+	5524	64	42	25	20	29
lncRNA_65903	ptg000027l	8712320	8716093	+	3774	146	363	110	383	504
lncRNA_65905	ptg000027l	8721383	8724731	+	3349	43	66	8	95	94
lncRNA_65907	ptg000027l	8755578	8759330	+	3753	186	88	134	153	114
lncRNA_65914	ptg000027l	8806060	8809562	+	3503	419	136	139	267	272
lncRNA_65915	ptg000027l	8816490	8820162	+	3673	1557	765	1299	2480	3999
lncRNA_65916	ptg000027l	8821143	8827202	+	6060	4514	2165	2039	4804	2533
lncRNA_65917	ptg000027l	8828319	8842124	+	13806	1064	548	844	1416	1637
lncRNA_65923	ptg000027l	8969151	8996444	+	27294	115	69	127	126	212
lncRNA_65926	ptg000027l	9009406	9010402	+	997	34	4	26	0	53
lncRNA_65927	ptg000027l	9014324	9015260	+	937	104	6	12	37	18
lncRNA_65929	ptg000027l	9055916	9061323	+	5408	12	54	26	9	7
lncRNA_65936	ptg000027l	9185066	9188448	+	3383	42	1	8	32	39
lncRNA_65937	ptg000027l	9199853	9203431	+	3579	16	19	3	13	34
lncRNA_65939	ptg000027l	9218870	9222093	+	3224	0	0	2	20	17
lncRNA_65941	ptg000027l	9254035	9270156	+	16122	2757	1844	2606	2666	3350
lncRNA_65950	ptg000027l	9354680	9365082	+	10403	505	137	272	462	367
lncRNA_65952	ptg000027l	9367000	9370358	+	3359	573	716	698	788	699
lncRNA_65953	ptg000027l	9367865	9382259	+	14395	573	309	386	579	376
lncRNA_65954	ptg000027l	9384459	9391473	+	7015	16173	20904	11080	37601	13579
lncRNA_65957	ptg000027l	9426979	9429595	+	2617	3236	5331	2311	3336	1429
lncRNA_65984	ptg000027l	9488015	9495084	+	7070	134	164	53	73	134
lncRNA_65987	ptg000027l	9496317	9519261	+	22945	718	242	252	357	195
lncRNA_65993	ptg000027l	9613621	9614269	+	649	0	3	0	0	22
lncRNA_65995	ptg000027l	9701255	9701811	+	557	0	2	0	2	128
lncRNA_65998	ptg000027l	9785619	9788361	+	2743	5	1	1	0	11
lncRNA_65999	ptg000027l	9798473	9803202	+	4730	51	31	25	24	65
lncRNA_66005	ptg000027l	9846370	9854206	+	7837	175	37	45	53	98
lncRNA_66006	ptg000027l	9855429	9863647	+	8219	312	53	27	109	127
lncRNA_66009	ptg000027l	9909354	9911417	+	2064	26	16	0	17	66
lncRNA_66011	ptg000027l	9912815	9936294	+	23480	252	265	153	32	526
lncRNA_66015	ptg000027l	9951328	9959572	+	8245	53	43	15	34	104
lncRNA_66028	ptg000027l	10212958	10230600	+	17643	8768	8550	5884	9299	6965
lncRNA_66034	ptg000027l	10244408	10263657	+	19250	1296	1330	817	1426	1327
lncRNA_66048	ptg000027l	10322531	10327537	+	5007	16	73	35	43	146
lncRNA_66052	ptg000027l	10337132	10337441	+	310	19	23	8	82	116
lncRNA_66053	ptg000027l	10337632	10351721	+	14090	177	87	106	219	243
lncRNA_66058	ptg000027l	10390860	10391767	+	908	0	12	2	5	15
lncRNA_66060	ptg000027l	10428381	10434241	+	5861	41	4	20	4	45
lncRNA_66063	ptg000027l	10470776	10471364	+	589	106	48	63	149	69
lncRNA_66064	ptg000027l	10479209	10483282	+	4074	348	488	351	295	300
lncRNA_66068	ptg000027l	10590231	10594896	+	4666	5	0	4	7	151
lncRNA_66072	ptg000027l	10596675	10598670	+	1996	25	0	29	13	44
lncRNA_66078	ptg000027l	10690728	10692506	+	1779	37	22	17	19	28
lncRNA_66083	ptg000027l	10721795	10737732	+	15938	2070	1338	996	2020	1577
lncRNA_66084	ptg000027l	10741514	10748622	+	7109	875	292	721	624	580
lncRNA_66085	ptg000027l	10742022	10755961	+	13940	554	316	208	378	242
lncRNA_66086	ptg000027l	10783777	10786425	+	2649	1676	1803	1440	960	784
lncRNA_66087	ptg000027l	10793121	10804589	+	11469	338	87	201	147	258
lncRNA_66089	ptg000027l	10832544	10836232	+	3689	83	63	52	105	173
lncRNA_66098	ptg000027l	10928626	10932013	+	3388	934	618	808	1026	1051
lncRNA_66100	ptg000027l	10948215	10962667	+	14453	949	473	338	526	515
lncRNA_66101	ptg000027l	10964496	10969087	+	4592	178	52	93	76	131
lncRNA_66105	ptg000027l	11107639	11120367	+	12729	72	47	49	110	50
lncRNA_66107	ptg000027l	11144715	11158264	+	13550	3914	3339	1533	2130	2525
lncRNA_66108	ptg000027l	11161960	11162618	+	659	164	152	80	102	85
lncRNA_66114	ptg000027l	11324219	11356005	+	31787	91	16	50	107	240
lncRNA_66115	ptg000027l	11356508	11362736	+	6229	5	0	10	4	42
lncRNA_66116	ptg000027l	11367637	11377499	+	9863	18	60	32	33	51
lncRNA_66117	ptg000027l	11403144	11407678	+	4535	6983	7708	5219	5869	4605
lncRNA_66118	ptg000027l	11412176	11412533	+	358	7	0	12	0	16
lncRNA_66119	ptg000027l	11447347	11455871	+	8525	990	841	572	1071	1472
lncRNA_66142	ptg000027l	11536859	11539612	+	2754	58	91	79	70	102
lncRNA_66149	ptg000027l	11599580	11607234	+	7655	190	149	112	209	225
lncRNA_66154	ptg000027l	11608140	11617066	+	8927	1545	1385	1093	1853	1682
lncRNA_66156	ptg000027l	11635491	11652138	+	16648	920	596	545	1160	1103
lncRNA_66157	ptg000027l	11673985	11676122	+	2138	3784	3289	2337	4341	2940
lncRNA_66160	ptg000027l	11709102	11716313	+	7212	4555	6807	2615	5336	4463
lncRNA_66164	ptg000027l	11937880	11941851	+	3972	87	52	51	60	193
lncRNA_66175	ptg000027l	12058100	12058511	+	412	48	21	24	0	84
lncRNA_66179	ptg000027l	12280959	12282488	+	1530	0	0	0	10	20
lncRNA_66182	ptg000027l	12343792	12355440	+	11649	152	76	28	45	32
lncRNA_66185	ptg000027l	12424023	12442001	+	17979	1366	584	491	693	1089
lncRNA_66190	ptg000027l	12467102	12468491	+	1390	392	495	477	431	652
lncRNA_66191	ptg000027l	12479410	12480709	+	1300	163	130	179	158	54
lncRNA_66196	ptg000027l	12512291	12523515	+	11225	411	229	35	70	910
lncRNA_66198	ptg000027l	12514880	12533017	+	18138	43	8	0	1	78
lncRNA_66207	ptg000027l	12696322	12699311	+	2990	30	120	88	67	37
lncRNA_66210	ptg000027l	12762515	12796059	+	33545	3546	1799	2286	3367	3600
lncRNA_66214	ptg000027l	12852450	12854663	+	2214	11001	14763	11346	10602	5548
lncRNA_66220	ptg000027l	12972442	12973459	+	1018	35	33	1	61	186
lncRNA_66221	ptg000027l	13017531	13027219	+	9689	5186	4085	3091	5141	3982
lncRNA_66225	ptg000027l	13128570	13129818	+	1249	6	13	8	0	25
lncRNA_66232	ptg000027l	13196175	13197028	+	854	46	0	0	0	79
lncRNA_66260	ptg000027l	13544561	13544983	+	423	22	3	56	1	181
lncRNA_66271	ptg000027l	13879812	13883091	+	3280	29	1	14	32	64
lncRNA_66277	ptg000027l	13979481	13981478	+	1998	82	77	23	63	140
lncRNA_66286	ptg000027l	14456021	14495283	+	39263	4331	2452	2645	3370	4620
lncRNA_66287	ptg000027l	14566606	14567259	+	654	91	84	66	96	35
lncRNA_66288	ptg000027l	14619077	14621519	+	2443	90	12	52	34	183
lncRNA_66292	ptg000027l	14651177	14656945	+	5769	3242	1735	1823	1856	1633
lncRNA_66293	ptg000027l	14703247	14708491	+	5245	47	0	34	37	281
lncRNA_66298	ptg000027l	14749539	14753510	+	3972	96	1	58	10	263
lncRNA_66319	ptg000027l	15271579	15277166	+	5588	6	0	2	0	61
lncRNA_66333	ptg000027l	15532522	15534844	+	2323	22	0	37	0	38
lncRNA_66334	ptg000027l	15538037	15538913	+	877	0	4	18	14	110
lncRNA_66344	ptg000027l	15837481	15843044	+	5564	2	0	0	0	52
lncRNA_66365	ptg000027l	692797	695802	+	3006	3452	3627	3574	4815	4819
lncRNA_66373	ptg000027l	975471	976130	+	660	11	2	37	2	121
lncRNA_66376	ptg000027l	1155618	1156315	+	698	550	617	514	442	847
lncRNA_66382	ptg000027l	1371969	1373020	+	1052	498	2205	703	508	289
lncRNA_66386	ptg000027l	1562398	1562754	+	357	20	0	0	10	56
lncRNA_66391	ptg000027l	1933088	1933646	+	559	19	3	10	0	41
lncRNA_66393	ptg000027l	2080741	2081548	+	808	990	2501	182	865	3262
lncRNA_66396	ptg000027l	2249502	2249759	+	258	13	0	4	10	95
lncRNA_66407	ptg000027l	2773276	2774274	+	999	55	7	18	10	156
lncRNA_66411	ptg000027l	2952071	2953365	+	1295	337	742	103	102	154
lncRNA_66414	ptg000027l	3020735	3021154	+	420	24	0	10	4	83
lncRNA_66415	ptg000027l	3121014	3121341	+	328	847	524	140	838	804
lncRNA_66417	ptg000027l	3381768	3382339	+	572	20	0	6	4	68
lncRNA_66430	ptg000027l	4334564	4335119	+	556	28	0	47	6	147
lncRNA_66432	ptg000027l	4449768	4454090	+	4323	855	413	372	349	572
lncRNA_66435	ptg000027l	4915098	4916100	+	1003	151	0	142	20	308
lncRNA_66436	ptg000027l	4964472	4965011	+	540	46	0	35	2	108
lncRNA_66437	ptg000027l	4967266	4968339	+	1074	12	0	19	2	144
lncRNA_66438	ptg000027l	4971032	4971254	+	223	0	0	16	0	27
lncRNA_66446	ptg000027l	5460316	5461869	+	1554	61	0	2	0	375
lncRNA_66455	ptg000027l	6003399	6003964	+	566	82	2	134	0	275
lncRNA_66456	ptg000027l	6021682	6023106	+	1425	39	9	20	0	210
lncRNA_66457	ptg000027l	6025713	6026578	+	866	40	0	17	7	226
lncRNA_66458	ptg000027l	6031770	6032938	+	1169	7	9	35	2	199
lncRNA_66460	ptg000027l	6035969	6036528	+	560	14	18	14	0	153
lncRNA_66463	ptg000027l	6069843	6070631	+	789	31	1	21	16	286
lncRNA_66473	ptg000027l	6344897	6346449	+	1553	43	6	27	20	196
lncRNA_66474	ptg000027l	6357472	6357822	+	351	16	6	28	4	93
lncRNA_66476	ptg000027l	6376965	6377564	+	600	22	0	23	9	233
lncRNA_66480	ptg000027l	6714842	6715464	+	623	25	10	39	12	325
lncRNA_66483	ptg000027l	6812880	6814868	+	1989	149	78	76	156	362
lncRNA_66493	ptg000027l	7233687	7233983	+	297	254	352	117	211	229
lncRNA_66494	ptg000027l	7282713	7284072	+	1360	28	38	0	0	124
lncRNA_66500	ptg000027l	7369883	7371039	+	1157	53	0	18	4	434
lncRNA_66517	ptg000027l	7658441	7659475	+	1035	56	5	32	4	209
lncRNA_66519	ptg000027l	7759821	7760423	+	603	17	0	45	0	60
lncRNA_66525	ptg000027l	8033870	8034465	+	596	36	0	4	75	80
lncRNA_66542	ptg000027l	8499412	8499646	+	235	31	2	26	0	58
lncRNA_66545	ptg000027l	8531805	8533858	+	2054	411	293	105	223	336
lncRNA_66552	ptg000027l	8710239	8711574	+	1336	64	345	63	571	447
lncRNA_66553	ptg000027l	8717576	8719884	+	2309	186	103	149	265	860
lncRNA_66567	ptg000027l	9239712	9241107	+	1396	10	0	9	9	202
lncRNA_66572	ptg000027l	9431855	9432468	+	614	26	4	28	0	70
lncRNA_66591	ptg000027l	10211395	10212182	+	788	77	5	78	12	82
lncRNA_66596	ptg000027l	10393498	10395941	+	2444	4	6	0	3	302
lncRNA_66615	ptg000027l	10683317	10683777	+	461	4	1	4	0	59
lncRNA_66616	ptg000027l	10693042	10694192	+	1151	8	0	21	12	120
lncRNA_66634	ptg000027l	11409577	11409850	+	274	0	0	0	0	46
lncRNA_66638	ptg000027l	11445460	11446636	+	1177	0	0	0	8	163
lncRNA_66644	ptg000027l	11653983	11654629	+	647	11	7	27	7	67
lncRNA_66652	ptg000027l	11756528	11757644	+	1117	32	0	16	2	204
lncRNA_66653	ptg000027l	11852899	11853982	+	1084	259	57	59	254	348
lncRNA_66654	ptg000027l	11984209	11984770	+	562	30	0	44	0	373
lncRNA_66667	ptg000027l	12125584	12126048	+	465	6	4	11	0	132
lncRNA_66670	ptg000027l	12181989	12182616	+	628	0	0	13	0	55
lncRNA_66673	ptg000027l	12241555	12242902	+	1348	20	1	56	6	276
lncRNA_66680	ptg000027l	12369353	12370324	+	972	79	0	32	11	40
lncRNA_66686	ptg000027l	12539658	12541327	+	1670	70	0	10	2	142
lncRNA_66687	ptg000027l	12547842	12548949	+	1108	8	0	0	0	236
lncRNA_66701	ptg000027l	12684223	12686400	+	2178	102	36	66	74	444
lncRNA_66702	ptg000027l	12701046	12701982	+	937	15	3	6	2	145
lncRNA_66704	ptg000027l	12704743	12705199	+	457	33	0	4	0	179
lncRNA_66709	ptg000027l	12741992	12743172	+	1181	56	2	16	42	143
lncRNA_66714	ptg000027l	12923514	12924336	+	823	34	0	58	0	187
lncRNA_66716	ptg000027l	12945773	12946760	+	988	8	0	98	2	129
lncRNA_66720	ptg000027l	12976472	12977122	+	651	18	10	20	30	63
lncRNA_66737	ptg000027l	13220564	13220995	+	432	0	0	0	0	33
lncRNA_66741	ptg000027l	13306665	13308486	+	1822	81	0	57	19	252
lncRNA_66743	ptg000027l	13340383	13340861	+	479	0	0	0	0	165
lncRNA_66744	ptg000027l	13342126	13342727	+	602	0	0	1	12	96
lncRNA_66754	ptg000027l	13497698	13498244	+	547	4	0	37	4	207
lncRNA_66768	ptg000027l	13631409	13631981	+	573	54	0	42	6	446
lncRNA_66769	ptg000027l	13674378	13675445	+	1068	0	2	31	2	185
lncRNA_66770	ptg000027l	13677906	13679313	+	1408	96	0	79	55	676
lncRNA_66772	ptg000027l	13713831	13714240	+	410	9	0	30	14	107
lncRNA_66782	ptg000027l	13812282	13813773	+	1492	108	0	157	0	357
lncRNA_66784	ptg000027l	13821361	13821633	+	273	105	66	84	201	166
lncRNA_66805	ptg000027l	14239018	14239497	+	480	52	2	13	29	218
lncRNA_66809	ptg000027l	14265789	14266425	+	637	6	0	51	21	75
lncRNA_66812	ptg000027l	14293964	14295166	+	1203	4	0	16	6	172
lncRNA_66816	ptg000027l	14385731	14386633	+	903	51	0	71	0	135
lncRNA_66817	ptg000027l	14451553	14453743	+	2191	42	2	112	10	169
lncRNA_66824	ptg000027l	14636776	14637516	+	741	0	14	46	6	123
lncRNA_66841	ptg000027l	14930621	14931267	+	647	5	0	227	4	335
lncRNA_66845	ptg000027l	15102850	15103212	+	363	693	495	27	64	428
lncRNA_66851	ptg000027l	15188508	15188806	+	299	98	15	100	57	943
lncRNA_66854	ptg000027l	15254638	15255702	+	1065	43	0	94	2	205
lncRNA_66859	ptg000027l	15330834	15331788	+	955	69	1	52	0	221
lncRNA_66866	ptg000027l	15479878	15481247	+	1370	56	0	44	1	241
lncRNA_66869	ptg000027l	15539200	15540427	+	1228	70	9	14	33	162
lncRNA_66882	ptg000027l	15681644	15682412	+	769	5	2	19	0	119
lncRNA_66890	ptg000027l	15774129	15774587	+	459	24	0	20	0	76
lncRNA_66894	ptg000027l	15821830	15822728	+	899	34	13	181	13	639
lncRNA_66895	ptg000027l	15829583	15830126	+	544	60	3	82	5	253
lncRNA_66908	ptg000027l	15934486	15935309	+	824	16	0	65	1	62
lncRNA_66911	ptg000027l	15976464	15977835	+	1372	50	0	56	8	231
lncRNA_66918	ptg000027l	16159374	16160393	+	1020	58	0	45	1	125
lncRNA_66920	ptg000027l	16192005	16193413	+	1409	57	26	105	0	176
lncRNA_66925	ptg000028l	85546	97424	+	11879	733	284	237	478	491
lncRNA_66926	ptg000028l	131362	139824	+	8463	771	338	456	438	564
lncRNA_66938	ptg000028l	333483	335149	+	1667	17	0	2	2	111
lncRNA_66957	ptg000028l	25236	30335	+	5100	60	232	850	800	279
lncRNA_66968	ptg000028l	422926	438904	+	15979	274	157	92	187	160
lncRNA_66981	ptg000028l	559178	566222	+	7045	1320	851	1706	1437	766
lncRNA_67001	ptg000028l	498509	499155	+	647	30	0	0	0	184
lncRNA_67018	ptg000029c	125194	127817	+	2624	92	129	155	11	319
lncRNA_67028	ptg000029c	379476	380686	+	1211	67	235	0	88	141
lncRNA_67029	ptg000029c	538618	548375	+	9758	70	52	46	103	157
lncRNA_67033	ptg000029c	663638	670683	+	7046	193	34	99	108	105
lncRNA_67047	ptg000029c	1022889	1028876	+	5988	175	215	5	65	168
lncRNA_67054	ptg000029c	1340074	1342456	+	2383	13	0	1	0	261
lncRNA_67078	ptg000029c	102877	105501	+	2625	965	78	58	522	566
lncRNA_67173	ptg000029c	135928	136742	+	815	26	2	283	3	296
lncRNA_67177	ptg000029c	198144	198538	+	395	10	22	2	0	452
lncRNA_67179	ptg000029c	234903	235444	+	542	20	0	18	27	112
lncRNA_67188	ptg000029c	285434	286010	+	577	1	0	9	0	92
lncRNA_67211	ptg000029c	796844	797717	+	874	30	0	10	10	115
lncRNA_67224	ptg000029c	1129607	1131201	+	1595	56	42	117	22	326
lncRNA_67245	ptg000029c	1367666	1368521	+	856	46	1	61	13	190
lncRNA_67253	ptg000029c	1469967	1471341	+	1375	30	53	60	2	136
lncRNA_67254	ptg000029c	1473516	1474027	+	512	63	0	90	12	81
lncRNA_67260	ptg000029c	1612215	1614003	+	1789	167	18	88	101	126
lncRNA_67274	ptg000030l	151648	188807	+	37160	128	217	152	164	333
lncRNA_67278	ptg000030l	258555	269395	+	10841	33	12	77	23	505
lncRNA_67280	ptg000030l	389642	397960	+	8319	17	24	29	3	245
lncRNA_67293	ptg000030l	1071842	1073900	+	2059	67	2	10	86	191
lncRNA_67295	ptg000030l	1096951	1117561	+	20611	204	72	109	88	271
lncRNA_67297	ptg000030l	1212009	1214610	+	2602	180	246	118	140	208
lncRNA_67355	ptg000030l	3191927	3195313	+	3387	13	21	6	13	180
lncRNA_67371	ptg000030l	110097	117022	+	6926	901	732	859	982	615
lncRNA_67372	ptg000030l	147231	148264	+	1034	758	2248	1756	1011	5599
lncRNA_67405	ptg000030l	624693	626808	+	2116	20	1	44	9	274
lncRNA_67409	ptg000030l	679548	685031	+	5484	285	43	56	74	214
lncRNA_67419	ptg000030l	728427	730829	+	2403	90	1	156	24	273
lncRNA_67423	ptg000030l	842153	842504	+	352	8	2	46	0	298
lncRNA_67426	ptg000030l	851196	856047	+	4852	1	46	48	2	297
lncRNA_67427	ptg000030l	1007347	1011655	+	4309	55	5	48	6	278
lncRNA_67449	ptg000030l	1265515	1271928	+	6414	784	231	459	1110	1066
lncRNA_67490	ptg000030l	1782894	1788739	+	5846	14	0	86	0	456
lncRNA_67492	ptg000030l	1891146	1898207	+	7062	32	15	55	14	401
lncRNA_67529	ptg000030l	2641798	2654263	+	12466	1217	2750	417	98	1075
lncRNA_67590	ptg000030l	88808	90259	+	1452	32	0	66	8	268
lncRNA_67596	ptg000030l	149077	150421	+	1345	17	0	76	0	304
lncRNA_67607	ptg000030l	316985	318808	+	1824	0	0	0	0	182
lncRNA_67614	ptg000030l	403351	403864	+	514	0	0	30	0	150
lncRNA_67630	ptg000030l	629209	630847	+	1639	22	0	10	0	211
lncRNA_67635	ptg000030l	742697	743530	+	834	0	2	73	0	522
lncRNA_67645	ptg000030l	822501	823246	+	746	9	0	9	2	117
lncRNA_67646	ptg000030l	839976	841032	+	1057	0	0	5	0	215
lncRNA_67648	ptg000030l	859466	860526	+	1061	15	2	82	0	462
lncRNA_67665	ptg000030l	1024230	1024816	+	587	88	18	51	4	394
lncRNA_67669	ptg000030l	1168742	1169643	+	902	42	0	28	0	97
lncRNA_67676	ptg000030l	1283860	1284219	+	360	2	0	21	0	201
lncRNA_67680	ptg000030l	1300839	1302262	+	1424	0	2	31	0	307
lncRNA_67689	ptg000030l	1425994	1427897	+	1904	2	45	4	4	200
lncRNA_67695	ptg000030l	1503929	1504724	+	796	0	6	22	0	161
lncRNA_67705	ptg000030l	1770973	1771908	+	936	34	12	81	70	364
lncRNA_67706	ptg000030l	1773906	1776282	+	2377	65	4	66	11	451
lncRNA_67712	ptg000030l	1970866	1972402	+	1537	127	13	41	45	342
lncRNA_67715	ptg000030l	2015166	2016062	+	897	21	10	47	0	234
lncRNA_67726	ptg000030l	2067858	2068771	+	914	16	8	25	0	259
lncRNA_67735	ptg000030l	2145665	2146429	+	765	23	0	45	14	321
lncRNA_67750	ptg000030l	2377178	2377565	+	388	0	0	12	0	89
lncRNA_67752	ptg000030l	2399122	2399866	+	745	35	36	50	2	396
lncRNA_67768	ptg000030l	2554772	2556121	+	1350	2	0	32	0	395
lncRNA_67769	ptg000030l	2559409	2561046	+	1638	4	0	82	1	440
lncRNA_67773	ptg000030l	2584535	2586147	+	1613	15	14	10	2	301
lncRNA_67775	ptg000030l	2597924	2598718	+	795	0	0	29	0	137
lncRNA_67778	ptg000030l	2734782	2735909	+	1128	3	0	31	0	262
lncRNA_67779	ptg000030l	2738636	2741466	+	2831	4	0	43	31	345
lncRNA_67782	ptg000030l	2772515	2774998	+	2484	20	5	102	8	579
lncRNA_67783	ptg000030l	2782433	2783299	+	867	0	4	21	0	122
lncRNA_67786	ptg000030l	2794999	2796783	+	1785	0	2	61	4	597
lncRNA_67792	ptg000030l	2873418	2874960	+	1543	0	3	62	8	520
lncRNA_67809	ptg000030l	3051270	3052325	+	1056	6	8	30	13	344
lncRNA_67810	ptg000030l	3061301	3061908	+	608	4	0	22	5	266
lncRNA_67812	ptg000030l	3090937	3091532	+	596	0	0	8	0	109
lncRNA_67819	ptg000030l	3128762	3129142	+	381	0	0	12	0	174
lncRNA_67823	ptg000030l	3157404	3159284	+	1881	21	0	95	8	472
lncRNA_67826	ptg000030l	3182174	3185047	+	2874	0	42	34	10	250
lncRNA_67832	ptg000031l	42906	52582	+	9677	1707	1464	1059	959	646
lncRNA_67833	ptg000031l	60240	63823	+	3584	33181	39375	20816	30106	14823
lncRNA_67838	ptg000031l	222853	233622	+	10770	871	610	332	769	781
lncRNA_67845	ptg000031l	367867	368667	+	801	228	330	558	1910	1475
lncRNA_67846	ptg000031l	472952	478298	+	5347	1131	873	792	1503	2265
lncRNA_67852	ptg000031l	627422	634971	+	7550	922	850	808	847	858
lncRNA_67857	ptg000031l	814727	819121	+	4395	84	73	53	26	158
lncRNA_67878	ptg000031l	1228522	1230555	+	2034	917	710	613	852	751
lncRNA_67887	ptg000031l	1343992	1348573	+	4582	1925	2430	1645	1704	1416
lncRNA_67888	ptg000031l	1439829	1442334	+	2506	1114	2212	725	1232	1687
lncRNA_67895	ptg000031l	1485791	1492883	+	7093	5548	8412	6392	8462	6840
lncRNA_67924	ptg000031l	2000763	2005915	+	5153	1183	975	826	1267	990
lncRNA_67944	ptg000031l	2367204	2370457	+	3254	2767	2803	1593	2068	1188
lncRNA_67945	ptg000031l	2430406	2450548	+	20143	751	244	196	649	388
lncRNA_67947	ptg000031l	2513123	2534774	+	21652	205	67	260	373	635
lncRNA_67953	ptg000031l	2570028	2576867	+	6840	1234	1032	692	1391	668
lncRNA_67954	ptg000031l	2577744	2583415	+	5672	1376	983	731	1917	1338
lncRNA_67962	ptg000031l	2830311	2838140	+	7830	3540	1935	1292	2281	1180
lncRNA_67968	ptg000031l	3008698	3036633	+	27936	1759	907	543	1258	1315
